#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d
6, 5581, 1,     4.14, 5,   coast,  -14.22,  96220.00,  433.89,  249.21,   94.39, 28.3, 4.06, 0.01, 4.03,  -7.22, -11.09,  -2.74, 488.62,  18.70,  25.41,   0.91,   0.84,   0.02,  39.17, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.15, 5,   coast,   80.90,  96218.00,  434.07,  249.39,   94.47, 28.3, 4.06, 0.01, 4.03,   8.24, -10.84,  -2.88, 478.73,  34.38,  26.15,   0.93,   0.85,   0.04,  39.54, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.16, 5,   coast,   29.91,  96330.00,  424.35,  239.67,   94.58, 28.3, 4.06, 0.01, 4.03,  99.93,  -7.26,  -1.06, 499.42,  51.96,  27.98,   0.94,   0.84,   0.05,  39.96, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.17, 5,   coast,   12.26,  96414.00,  417.07,  232.39,   94.66, 28.3, 4.06, 0.01, 4.03,  33.92,  -7.09,  -4.47, 520.91,  42.44,  37.01,   0.93,   0.84,   0.06,  40.41, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.18, 5,   coast,   -6.86,  96418.00,  416.72,  232.04,   94.67, 28.3, 4.06, 0.00, 4.02,  18.75, -12.77,  -7.44, 509.55,  29.81,  34.08,   0.95,   0.83,   0.06,  40.79, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.18, 5,   coast,   -6.86,  96418.00,  416.72,  232.04,   94.67, 28.3, 4.06, 0.00, 4.02,  18.75, -12.77,  -7.44, 509.55,  29.81,  34.08,   0.95,   0.83,   0.06,  40.79, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.19, 5,   coast,  -18.63,  96312.00,  425.91,  241.23,   94.60, 28.3, 4.06, 0.00, 4.02,   0.27,  -7.85,  -2.86, 475.86,  34.87,  19.68,   0.97,   0.84,   0.06,  41.01, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.20, 5,   coast,  -35.30,  96203.00,  435.37,  250.69,   94.45, 28.3, 4.06, 0.00, 4.02, -25.88,  -7.67,  -6.40, 474.88,  39.63,  11.01,   0.96,   0.82,   0.09,  41.11, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.21, 5,   coast,  -35.79,  96119.00,  442.66,  257.98,   94.27, 28.3, 4.06, 0.00, 4.02, -31.46,  -8.61,  -5.41, 500.15,  44.21,  10.15,   0.96,   0.82,   0.09,  41.17, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.22, 5,   coast,  -15.69,  96123.00,  442.32,  257.64,   94.07, 28.3, 4.06, 0.00, 4.02, -11.67,  -8.59,  -4.00, 571.20,  53.98,   6.06,   0.97,   0.83,   0.10,  41.13, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.23, 5,   coast,  -16.67,  96104.00,  443.97,  259.29,   93.89, 28.3, 4.06, 0.00, 4.02,  -6.51,  -4.18,  -0.69, 584.75,  62.46,  -7.67,   0.97,   0.85,   0.11,  40.90, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.24, 5,   coast,  -17.16,  96082.00,  445.88,  261.20,   93.71, 28.3, 4.06, 0.00, 4.02,  -6.57,  -3.81,  -1.81, 592.93,  63.07,  -2.72,   0.97,   0.82,   0.12,  40.65, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.25, 5,   coast,  -17.65,  96044.00,  449.18,  264.50,   93.55, 28.3, 4.06, 0.00, 4.02,  -7.46,  -4.20,  -0.89, 611.91,  59.78,  -5.47,   0.97,   0.82,   0.12,  40.35, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.26, 5,   coast,  -18.14,  96039.00,  449.62,  264.94,   93.39, 28.3, 4.06, 0.00, 4.02,  -6.81,  -3.05,   0.35, 602.27,  51.41,   1.00,   0.97,   0.82,   0.12,  40.09, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.27, 5,   coast,  -17.16,  96014.00,  451.79,  267.11,   93.23, 28.3, 4.06, 0.00, 4.02,  -7.58,  -2.81,   1.84, 595.92,  66.37,   6.98,   0.97,   0.83,   0.15,  39.75, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.28, 5,   coast,  -18.63,  95998.00,  453.18,  268.50,   93.07, 28.3, 4.06, 0.00, 4.02,  -7.59,  -2.76,   3.09, 606.78,  85.35,   7.04,   0.96,   0.84,   0.16,  39.24, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.29, 5,   coast,  -18.14,  95979.00,  454.83,  270.15,   92.91, 28.3, 4.06, 0.00, 4.02,  -7.63,  -3.52,   4.65, 629.55,  82.79,   6.25,   0.96,   0.83,   0.17,  38.68, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.30, 5,   coast,  -18.14,  95958.00,  456.66,  271.98,   92.75, 28.3, 4.06, 0.00, 4.02,  -7.85,  -3.86,   4.41, 634.68,  60.39,   9.60,   0.95,   0.83,   0.19,  38.25, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.31, 5,   coast,  -17.65,  95944.00,  457.88,  273.20,   92.59, 28.3, 4.06, 0.00, 4.02,  -8.04,  -2.73,   5.92, 611.42,  47.75,  16.62,   0.94,   0.84,   0.21,  37.93, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.32, 5,   coast,  -16.67,  95923.00,  459.70,  275.03,   92.43, 28.3, 4.06, 0.00, 4.02,  -7.34,  -3.38,   5.73, 612.40,  55.26,  16.32,   0.94,   0.84,   0.21,  37.51, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.33, 5,   coast,  -16.67,  95915.00,  460.40,  275.72,   92.28, 28.3, 4.06, 0.00, 4.02,  -7.62,  -5.20,   4.64, 610.94,  50.93,  16.38,   0.93,   0.84,   0.20,  37.09, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.34, 5,   coast,  -17.16,  95904.00,  461.36,  276.68,   92.12, 28.3, 4.06, 0.00, 4.02,  -7.39,  -4.88,   5.69, 609.10,  44.46,  13.76,   0.92,   0.85,   0.21,  36.69, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.35, 5,   coast,  -17.16,  95896.00,  462.05,  277.38,   91.96, 28.3, 4.06, 0.00, 4.02,  -7.55,  -6.20,   6.70, 605.38,  39.63,  10.76,   0.91,   0.83,   0.22,  36.32, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.36, 5,   coast,  -17.16,  95886.00,  462.92,  278.25,   91.81, 28.3, 4.06, 0.00, 4.02,  -7.39,  -6.17,   5.96, 601.72,  34.14,   7.53,   0.90,   0.84,   0.23,  35.98, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.37, 5,   coast,  -16.67,  95878.00,  463.62,  278.94,   91.65, 28.3, 4.06, 0.00, 4.02,  -7.24,  -6.28,   6.18, 598.36,  29.68,   3.13,   0.89,   0.83,   0.24,  35.68, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.38, 5,   coast,  -16.67,  95880.00,  463.45,  278.77,   91.50, 28.3, 4.06, 0.00, 4.02,  -7.58,  -7.22,   6.41, 594.58,  26.33,  -2.18,   0.88,   0.84,   0.25,  35.43, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.39, 5,   coast,  -16.18,  95885.00,  463.01,  278.33,   91.34, 28.3, 4.06, 0.00, 4.02,  -7.22,  -7.06,   5.43, 587.13,  22.67,  -9.38,   0.86,   0.83,   0.24,  35.23, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.40, 5,   coast,  -16.67,  95872.00,  464.14,  279.46,   91.19, 28.3, 4.06, 0.00, 4.02,  -7.01,  -6.53,   4.15, 582.68,  20.35, -14.20,   0.84,   0.84,   0.26,  35.09, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.41, 5,   coast,  -17.65,  95858.00,  465.36,  280.68,   91.03, 28.3, 4.06, 0.00, 4.02,  -7.11,  -6.02,   4.07, 580.84,  19.92, -20.73,   0.81,   0.83,   0.25,  35.01, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.42, 5,   coast,  -16.67,  95851.00,  465.97,  281.29,   90.88, 28.3, 4.06, 0.00, 4.02,  -7.17,  -6.85,   3.94, 582.06,  20.22, -27.87,   0.81,   0.84,   0.24,  35.00, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.43, 5,   coast,  -16.67,  95845.00,  466.49,  281.82,   90.72, 28.3, 4.06, 0.00, 4.02,  -7.45,  -6.53,   3.88, 583.41,  20.41, -30.74,   0.79,   0.84,   0.24,  35.04, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.44, 5,   coast,  -17.16,  95848.00,  466.23,  281.55,   90.57, 28.3, 4.06, 0.00, 4.02,  -6.86,  -6.01,   3.30, 583.53,  20.59, -35.68,   0.77,   0.83,   0.24,  35.16, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.45, 5,   coast,  -16.67,  95841.00,  466.84,  282.16,   90.41, 28.3, 4.06, 0.00, 4.02,  -6.75,  -4.86,   4.16, 585.30,  23.09, -39.90,   0.76,   0.83,   0.22,  35.33, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.46, 5,   coast,  -17.16,  95824.00,  468.32,  283.64,   90.26, 28.3, 4.06, 0.00, 4.02,  -6.85,  -4.00,   2.94, 589.63,  25.53, -43.80,   0.74,   0.83,   0.22,  35.58, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.47, 5,   coast,  -16.67,  95810.00,  469.54,  284.86,   90.10, 28.3, 4.06, 0.00, 4.02,  -6.59,  -3.59,   2.57, 594.03,  28.28, -45.70,   0.74,   0.83,   0.22,  35.88, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.48, 5,   coast,  -16.18,  95805.00,  469.98,  285.30,   89.95, 28.3, 4.06, 0.00, 4.02,  -6.98,  -2.06,   3.01, 596.90,  32.98, -45.45,   0.74,   0.83,   0.22,  36.21, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.49, 5,   coast,  -17.65,  95786.00,  471.63,  286.95,   89.79, 28.3, 4.06, 0.00, 4.02,  -7.16,  -1.88,   1.97, 599.77,  35.30, -45.15,   0.73,   0.84,   0.20,  36.59, 4.02, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.50, 5,   coast,  -16.67,  95772.00,  472.85,  288.17,   89.63, 28.3, 4.06, 0.00, 4.03,  -7.46,  -1.11,   2.66, 600.44,  38.96, -42.89,   0.71,   0.84,   0.18,  36.99, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.50, 5,   coast,  -16.67,  95772.00,  472.85,  288.17,   89.63, 28.3, 4.06, 0.00, 4.03,  -7.46,  -1.11,   2.66, 600.44,  38.96, -42.89,   0.71,   0.84,   0.18,  36.99, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.51, 5,   coast,  -17.16,  95761.00,  473.81,  289.13,   89.48, 28.3, 4.06, 0.00, 4.03,  -7.44,  -1.36,   3.75, 600.62,  40.49, -40.51,   0.69,   0.85,   0.17,  37.41, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.52, 5,   coast,  -17.16,  95752.00,  474.60,  289.92,   89.32, 28.3, 4.06, 0.00, 4.03,  -7.58,  -1.02,   4.87, 597.69,  43.30, -38.25,   0.69,   0.84,   0.15,  37.85, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.53, 5,   coast,  -17.65,  95732.00,  476.34,  291.66,   89.17, 28.3, 4.06, 0.00, 4.03,  -7.43,  -1.92,   4.75, 602.94,  44.82, -32.69,   0.68,   0.84,   0.12,  38.28, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.54, 5,   coast,  -16.18,  95710.00,  478.26,  293.58,   89.02, 28.3, 4.06, 0.00, 4.03,  -6.88,  -1.51,   5.46, 605.87,  45.13, -31.72,   0.68,   0.84,   0.12,  38.74, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.55, 5,   coast,  -16.67,  95698.00,  479.30,  294.62,   88.86, 28.3, 4.06, 0.00, 4.03,  -6.66,  -1.83,   5.83, 606.60,  45.86, -27.99,   0.69,   0.82,   0.10,  39.20, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.56, 5,   coast,  -16.67,  95654.00,  483.14,  298.46,   88.71, 28.3, 4.06, 0.00, 4.03,  -6.79,  -1.54,   6.82, 605.14,  44.64, -26.04,   0.69,   0.83,   0.08,  39.67, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.57, 5,   coast,  -16.67,  95646.00,  483.84,  299.16,   88.56, 28.3, 4.06, 0.00, 4.03,  -6.68,  -1.48,   7.32, 602.21,  43.48, -24.88,   0.68,   0.83,   0.06,  40.14, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.58, 5,   coast,  -16.67,  95628.00,  485.41,  300.73,   88.41, 28.3, 4.06, 0.00, 4.03,  -6.67,  -2.04,   8.02, 598.61,  42.81, -22.87,   0.69,   0.83,   0.06,  40.61, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.59, 5,   coast,  -17.16,  95597.00,  488.11,  303.43,   88.26, 28.3, 4.06, 0.00, 4.03,  -7.53,  -2.81,   7.84, 592.50,  39.82, -22.50,   0.69,   0.82,   0.03,  41.06, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.60, 5,   coast,  -16.67,  95586.00,  489.07,  304.39,   88.11, 28.3, 4.06, 0.00, 4.03,  -7.22,  -3.25,   8.02, 586.95,  35.91, -23.23,   0.71,   0.82,   0.01,  41.49, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.61, 5,   coast,  -16.18,  95557.00,  491.60,  306.92,   87.96, 28.3, 4.06, 0.00, 4.03,  -6.22,  -2.83,   8.17, 579.93,  29.99, -24.64,   0.71,   0.83,  -0.01,  41.87, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.62, 5,   coast,  -16.67,  95552.00,  492.04,  307.36,   87.81, 28.3, 4.06, 0.00, 4.03,  -6.48,  -2.25,   9.90, 573.28,  24.56, -25.92,   0.72,   0.83,  -0.01,  42.18, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.63, 5,   coast,  -16.18,  95551.00,  492.13,  307.45,   87.67, 28.3, 4.06, 0.00, 4.03,  -6.36,  -2.50,   8.64, 562.47,  19.37, -27.69,   0.73,   0.82,  -0.03,  42.44, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.64, 5,   coast,  -15.69,  95563.00,  491.08,  306.40,   87.52, 28.3, 4.06, 0.00, 4.03,  -6.61,  -3.83,   7.20, 555.21,  14.55, -29.76,   0.75,   0.82,  -0.04,  42.63, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.65, 5,   coast,  -15.69,  95557.00,  491.60,  306.92,   87.38, 28.3, 4.06, 0.00, 4.03,  -6.62,  -4.02,   6.89, 555.45,  13.45, -31.35,   0.75,   0.82,  -0.04,  42.78, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.66, 5,   coast,  -15.69,  95539.00,  493.17,  308.49,   87.24, 28.3, 4.06, 0.00, 4.03,  -7.42,  -2.88,   8.61, 552.28,  11.80, -34.89,   0.77,   0.82,  -0.05,  42.89, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.67, 5,   coast,  -16.18,  95526.00,  494.31,  309.63,   87.09, 28.3, 4.06, 0.00, 4.03,  -6.04,  -0.81,   7.54, 542.82,   9.60, -38.86,   0.78,   0.83,  -0.05,  42.94, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.68, 5,   coast,  -16.18,  95524.00,  494.48,  309.80,   86.95, 28.3, 4.06, 0.00, 4.03,  -6.60,  -2.04,   7.11, 536.78,   8.44, -41.00,   0.79,   0.83,  -0.06,  42.94, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.69, 5,   coast,  -16.18,  95525.00,  494.40,  309.72,   86.81, 28.3, 4.06, 0.00, 4.03,  -6.73,  -2.25,   7.42, 535.19,   7.47, -43.56,   0.81,   0.83,  -0.06,  42.89, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.70, 5,   coast,  -16.18,  95513.00,  495.44,  310.76,   86.66, 28.3, 4.06, 0.00, 4.03,  -6.37,  -2.36,   6.89, 534.52,   6.43, -46.24,   0.81,   0.83,  -0.06,  42.78, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.71, 5,   coast,  -16.18,  95511.00,  495.62,  310.94,   86.52, 28.3, 4.06, 0.00, 4.03,  -6.54,  -1.27,   6.62, 534.94,   6.06, -49.05,   0.85,   0.82,  -0.05,  42.62, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.72, 5,   coast,  -16.67,  95515.00,  495.27,  310.59,   86.37, 28.3, 4.06, 0.00, 4.03,  -6.54,  -0.03,   5.13, 535.98,   5.27, -51.25,   0.85,   0.83,  -0.05,  42.40, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.73, 5,   coast,  -16.18,  95518.00,  495.01,  310.33,   86.22, 28.3, 4.06, 0.00, 4.03,  -6.57,   0.79,   6.43, 537.87,   6.67, -52.71,   0.86,   0.82,  -0.04,  42.14, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.74, 5,   coast,  -16.18,  95502.00,  496.40,  311.73,   86.08, 28.3, 4.06, 0.00, 4.03,  -5.85,   1.09,   4.70, 541.05,   7.59, -51.37,   0.87,   0.83,  -0.04,  41.86, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.75, 5,   coast,  -16.18,  95502.00,  496.40,  311.73,   85.93, 28.3, 4.06, 0.00, 4.03,  -6.56,   0.94,   4.98, 537.08,   5.45, -47.53,   0.88,   0.83,  -0.03,  41.56, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.76, 5,   coast,  -17.16,  95500.00,  496.58,  311.90,   85.78, 28.3, 4.06, 0.00, 4.03,  -6.26,   1.55,   5.54, 526.52,   4.72, -43.86,   0.88,   0.83,  -0.04,  41.25, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.77, 5,   coast,  -16.18,  95477.00,  498.59,  313.91,   85.64, 28.3, 4.06, 0.00, 4.03,  -6.28,   1.79,   5.57, 533.48,  25.66, -44.23,   0.90,   0.83,  -0.02,  41.03, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.78, 5,   coast,  -16.18,  95452.00,  500.77,  316.09,   85.49, 28.3, 4.06, 0.00, 4.03,  -5.85,   2.56,   6.82, 556.73,  27.43, -45.57,   0.91,   0.84,  -0.01,  40.77, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.79, 5,   coast,  -16.18,  95447.00,  501.21,  316.53,   85.34, 28.3, 4.06, 0.00, 4.03,  -6.79,   2.37,   6.79, 565.28,   7.65, -42.58,   0.92,   0.84,   0.00,  40.41, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.80, 5,   coast,  -15.20,  95435.00,  502.26,  317.58,   85.20, 28.3, 4.06, 0.00, 4.03,  -6.39,   2.39,   6.39, 552.16,  -8.83, -34.95,   0.95,   0.84,   0.01,  40.05, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.81, 5,   coast,  -15.69,  95427.00,  502.96,  318.28,   85.05, 28.3, 4.06, 0.00, 4.03,  -6.45,   2.01,   6.64, 535.07,  -1.63, -28.79,   0.94,   0.84,   0.02,  39.77, 4.03, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.82, 5,   coast,  -15.69,  95425.00,  503.13,  318.45,   84.91, 28.3, 4.06, 0.00, 4.03,  -6.13,   1.50,   7.07, 538.12,  17.60, -28.18,   0.94,   0.84,   0.03,  39.52, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.82, 5,   coast,  -15.69,  95425.00,  503.13,  318.45,   84.91, 28.3, 4.06, 0.00, 4.03,  -6.13,   1.50,   7.07, 538.12,  17.60, -28.18,   0.94,   0.84,   0.03,  39.52, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.83, 5,   coast,  -16.67,  95412.00,  504.27,  319.59,   84.77, 28.3, 4.06, 0.00, 4.03,  -6.13,   1.72,   6.99, 560.03,  21.38, -30.99,   0.94,   0.84,   0.04,  39.22, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.84, 5,   coast,  -15.69,  95406.00,  504.79,  320.11,   84.62, 28.3, 4.06, 0.00, 4.03,  -6.09,   1.81,   7.00, 569.92,   2.83, -30.07,   0.97,   0.82,   0.06,  38.92, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.85, 5,   coast,  -15.20,  95395.00,  505.75,  321.07,   84.48, 28.3, 4.06, 0.00, 4.03,  -6.22,   1.31,   6.40, 556.92, -17.50, -24.21,   0.97,   0.83,   0.08,  38.70, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.86, 5,   coast,  -14.22,  95387.00,  506.45,  321.77,   84.34, 28.3, 4.06, 0.00, 4.03,  -5.87,   1.07,   6.76, 535.98,  -5.60, -19.02,   0.97,   0.84,   0.09,  38.53, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.87, 5,   coast,  -15.69,  95381.00,  506.98,  322.30,   84.20, 28.3, 4.06, 0.00, 4.03,  -6.04,   1.35,   7.41, 539.28,   4.78, -20.49,   0.96,   0.84,   0.11,  38.32, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.88, 5,   coast,  -15.69,  95363.00,  508.55,  323.87,   84.05, 28.3, 4.06, 0.00, 4.03,  -6.08,   0.34,   6.36, 557.28,  11.31, -24.76,   0.97,   0.83,   0.12,  38.05, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.89, 5,   coast,  -16.18,  95356.00,  509.16,  324.48,   83.91, 28.3, 4.06, 0.00, 4.03,  -5.45,   0.02,   6.28, 568.82,  -5.41, -26.59,   0.96,   0.84,   0.15,  37.85, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.90, 5,   coast,  -16.67,  95341.00,  510.47,  325.79,   83.76, 28.3, 4.06, 0.00, 4.03,  -5.86,  -0.11,   7.23, 558.32, -27.20, -23.60,   0.96,   0.84,   0.15,  37.82, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.91, 5,   coast,  -16.18,  95346.00,  510.04,  325.36,   83.61, 28.3, 4.06, 0.00, 4.03,  -6.03,  -0.41,   6.04, 536.84, -27.51, -21.71,   0.94,   0.84,   0.17,  37.85, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.92, 5,   coast,  -16.67,  95347.00,  509.95,  325.27,   83.46, 28.3, 4.06, 0.00, 4.03,  -6.29,  -0.24,   5.46, 531.10,  -8.34, -24.64,   0.94,   0.84,   0.17,  37.74, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.93, 5,   coast,  -15.69,  95343.00,  510.30,  325.62,   83.31, 28.3, 4.06, 0.00, 4.03,  -5.77,  -0.12,   6.25, 546.91,   3.44, -32.51,   0.94,   0.84,   0.17,  37.52, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.94, 5,   coast,  -16.18,  95336.00,  510.91,  326.23,   83.17, 28.3, 4.06, 0.00, 4.03,  -6.38,  -0.12,   5.84, 560.34,  -8.65, -35.75,   0.94,   0.84,   0.18,  37.42, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.95, 5,   coast,  -15.20,  95340.00,  510.56,  325.88,   83.02, 28.3, 4.06, 0.00, 4.03,  -5.98,   0.41,   5.53, 555.27, -29.09, -34.10,   0.93,   0.84,   0.21,  37.55, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.96, 5,   coast,  -15.69,  95326.00,  511.79,  327.11,   82.88, 28.3, 4.06, 0.00, 4.03,  -5.97,   0.17,   5.13, 537.20, -30.74, -31.29,   0.92,   0.85,   0.21,  37.74, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.97, 5,   coast,  -15.69,  95321.00,  512.22,  327.54,   82.73, 28.3, 4.06, 0.00, 4.03,  -6.35,   0.00,   5.81, 548.31, -13.96, -36.42,   0.90,   0.84,   0.23,  37.80, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.98, 5,   coast,  -15.20,  95317.00,  512.57,  327.89,   82.59, 28.3, 4.06, 0.00, 4.03,  -6.08,   0.79,   5.47, 548.92, -13.59, -36.78,   0.90,   0.84,   0.23,  37.89, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     4.99, 5,   coast,  -16.18,  95304.00,  513.71,  329.03,   82.44, 28.3, 4.06, 0.00, 4.03,  -6.22,   0.91,   5.46, 550.63, -12.61, -38.07,   0.88,   0.85,   0.23,  38.02, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     5.00, 5,   coast,  -15.69,  95300.00,  514.06,  329.38,   82.30, 28.3, 4.06, 0.00, 4.03,  -5.88,   0.73,   5.66, 552.28, -11.76, -38.49,   0.87,   0.83,   0.25,  38.17, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     5.01, 5,   coast,  -15.69,  95295.00,  514.50,  329.82,   82.16, 28.3, 4.06, 0.00, 4.03,  -5.93,   1.08,   5.18, 554.23, -10.78, -39.23,   0.85,   0.83,   0.26,  38.36, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     5.02, 5,   coast,  -15.20,  95289.00,  515.02,  330.34,   82.01, 28.3, 4.06, 0.00, 4.03,  -5.74,   1.09,   4.61, 555.64,  -9.75, -39.59,   0.84,   0.84,   0.26,  38.57, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     5.03, 5,   coast,  -15.69,  95287.00,  515.20,  330.52,   81.87, 28.3, 4.06, 0.00, 4.03,  -5.91,   1.39,   4.62, 556.67,  -8.77, -39.71,   0.81,   0.84,   0.27,  38.81, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     5.04, 5,   coast,  -15.20,  95274.00,  516.33,  331.66,   81.73, 28.3, 4.06, 0.00, 4.03,  -5.92,   1.02,   4.78, 553.19,   9.54, -39.77,   0.80,   0.83,   0.25,  38.93, 4.05, 4.04, 0.00, 0.00, 0.00
6, 5581, 1,     5.05, 5,   coast,  -14.71,  95265.00,  517.12,  332.44,   81.59, 28.3, 4.06, 0.00, 4.03,  -5.70,   1.10,   5.24, 571.87,   5.33, -42.83,   0.79,   0.83,   0.27,  39.13, 4.05, 4.04, 0.00, 0.00, 0.00
