state_data.timeStamp_state,has_state_data,state_data.state_x,state_data.state_vx,state_data.state_ax,state_data.state_apo
197569963,1,4842.38,28.2633,-9.53678,4888.01
197574964,1,4842.46,27.4987,-9.486939999999999,4885.83
197579965,1,4842.51,26.745,-9.53153,4883.63
197585591,1,4842.69,25.9321,-9.53706,4881.42
197590592,1,4842.67,25.1897,-9.46977,4879.5
197595593,1,4842.63,24.46,-9.49559,4877.48
197600783,1,4842.58,23.7306,-9.49863,4875.47
197605998,1,4842.53,22.9968,-9.53299,4873.47
197612503,1,4842.74,22.1027,-9.555069999999999,4871.77
197617754,1,4842.6,21.3394,-9.55663,4869.83
197622947,1,4842.42,20.5953,-9.556560000000001,4867.87
197628164,1,4842.22,19.8493,-9.55653,4866.06
197633381,1,4841.99,19.1104,-9.53955,4864.3
197638625,1,4841.73,18.3799,-9.52062,4862.52
197643818,1,4841.43,17.6707,-9.46756,4860.73
197650824,1,4841.44,19.2308,51.2331,4859.09
197655825,1,4841.31,22.1561,68.07,4862.22
197660826,1,4841.21,23.3624,6.17384,4868.53
197665984,1,4841.15,22.5733,-20.2065,4871.31
197671233,1,4841.06,20.9908,-28.3579,4869.37
197676421,1,4840.89,19.5601,-19.9997,4865.5
197681636,1,4840.68,18.4091,-16.0942,4862.36
197686854,1,4840.42,17.426,-13.475999999999999,4859.74
197693871,1,4840.41,16.2627,-11.8629,4857.64
197698872,1,4840.0,15.3988,-11.7721,4855.53
197703873,1,4839.55,14.5482,-11.7612,4853.58
197709036,1,4839.08,13.6196,-14.0303,4851.8
197714255,1,4838.59,12.6299,-14.4461,4849.94
197719496,1,4838.04,11.5493,-17.074,4847.96
197724688,1,4837.43,10.4242,-17.627,4846.01
197731696,1,4836.93,8.89604,-17.659000000000002,4844.05
197736697,1,4836.16,7.79806,-15.5972,4841.72
197741698,1,4835.33,6.751939999999999,-15.4909,4840.08
197746848,1,4834.48,5.69401,-15.8002,4838.32
197752094,1,4833.59,4.62584,-15.7173,4836.72
197757281,1,4832.67,3.6212699999999995,-14.6911,4835.19
197762499,1,4831.71,2.65765,-13.8592,4833.66
197767715,1,4830.73,1.76302,-12.559000000000001,4832.36
197774206,1,4829.72,0.7462979999999999,-11.872,4831.11
197779461,1,4828.64,-0.211954,-15.0668,4829.8
197784652,1,4827.54,-1.15614,-13.5822,4828.64
197789870,1,4826.41,-2.07634,-13.6478,4827.54
197795089,1,4825.25,-2.98042,-13.3157,4826.41
197800331,1,4824.06,-3.87742,-13.5664,4825.25
197805524,1,4822.84,-4.7457400000000005,-13.1713,4824.06
197812522,1,4821.49,-5.881480000000001,-13.1947,4822.84
197817523,1,4820.14,-6.803039999999999,-14.2282,4821.49
197822524,1,4818.72,-7.731330000000001,-13.9939,4820.14
197827678,1,4817.26,-8.66622,-14.1527,4818.72
197832926,1,4815.72,-9.61769,-14.2391,4817.26
197838113,1,4814.15,-10.5508,-14.2489,4815.72
197843330,1,4812.52,-11.4661,-13.4352,4814.15
197848547,1,4810.86,-12.1512,-7.19677,4812.52
197855033,1,4809.01,-12.8264,-7.224289999999999,4810.86
197860285,1,4807.27,-13.4203,-7.34622,4809.01
197865479,1,4805.5,-14.0411,-7.683210000000001,4807.27
197870698,1,4803.71,-14.7507,-8.38481,4805.5
197875915,1,4801.9,-15.6315,-9.640880000000001,4803.71
197881158,1,4800.03,-16.8079,-11.6574,4801.9
197886351,1,4798.08,-18.4348,-14.6685,4800.03
197893358,1,4795.56,-21.2768,-19.3763,4798.08
197898359,1,4793.09,-24.8619,-25.7432,4795.56
197903360,1,4790.26,-29.5968,-33.564,4793.09
197908502,1,4786.94,-35.6864,-42.7983,4790.26
197913749,1,4782.96,-43.3715,-53.5139,4786.94
197918937,1,4778.31,-52.5462,-65.3436,4782.96
197924621,1,4772.59,-63.5568,-77.9204,4778.31
197929622,1,4766.48,-75.0972,-90.2632,4772.59
197935858,1,4758.73,-88.4895,-102.02,4766.48
197941111,1,4751.47,-100.21799999999999,-111.20299999999999,4758.73
197946304,1,4744.39,-110.365,-117.273,4751.47
197951521,1,4737.62,-118.449,-119.77,4744.39
197956740,1,4731.42,-124.24,-119.052,4737.62
197961983,1,4725.86,-127.79700000000001,-115.602,4731.42
197967176,1,4721.12,-129.162,-109.91799999999999,4725.86
197974182,1,4715.48,-128.747,-100.176,4721.12
197979183,1,4712.73,-125.321,-90.2055,4715.48
197984184,1,4710.57,-120.65799999999999,-79.4908,4712.73
197989325,1,4708.93,-114.804,-68.0134,4710.57
197994574,1,4708.28,-106.83200000000001,-54.7574,4708.93
197999762,1,4708.02,-98.4795,-41.9442,4708.28
198004980,1,4707.19,-91.435,-31.337,4708.02
198010198,1,4706.62,-84.0727,-20.9947,4707.19
198016683,1,4704.89,-77.5284,-11.9474,4706.62
198021936,1,4704.24,-70.8408,-3.5681199999999995,4704.89
198027129,1,4704.41,-62.8599,5.78998,4704.24
198032347,1,4705.04,-54.1308,15.45,4704.41
198037556,1,4705.24,-46.7552,22.974,4705.04
198042808,1,4705.58,-39.5255,29.8722,4705.24
198048001,1,4706.03,-32.6001,36.0333,4705.58
198055464,1,4707.15,-22.241,44.7247,4706.03
198060465,1,4710.18,-10.9714,54.8982,4707.15
198065466,1,4711.76,-3.6212699999999995,60.0387,4710.18
198070609,1,4713.61,3.8137199999999996,64.9036,4711.76
198075861,1,4716.42,12.8194,71.172,4714.72
198081055,1,4719.76,22.2201,77.5834,4726.08
198086278,1,4725.63,36.5122,89.0185,4747.13
198091508,1,4731.42,49.5372,98.3361,4796.87
198098004,1,4737.34,61.5773,104.635,4860.31
198103265,1,4740.3,66.1249,103.525,4934.06
198108462,1,4741.86,67.0477,98.5692,4966.11
198113680,1,4742.16,64.7762,90.2486,4973.91
198118896,1,4740.79,58.6227,78.1142,4959.2
198124135,1,4737.38,48.0931,61.8412,4919.58
198129322,1,4734.3,38.7348,47.8891,4858.99
198136338,1,4734.87,37.0993,42.3361,4814.09
198141339,1,4733.38,31.6626,33.9657,4808.38
198146749,1,4727.22,15.9501,14.6015,4787.48
198151750,1,4716.85,-8.038160000000001,-12.6676,4741.78
198156751,1,4706.29,-31.0961,-37.4196,4716.85
198161914,1,4699.04,-45.3991,-51.0917,4706.29
198167133,1,4694.4,-52.891000000000005,-56.3929,4699.04
198172351,1,4690.61,-57.9024,-58.6369,4694.4
198178833,1,4684.89,-65.8524,-63.2155,4690.61
198184088,1,4681.3,-69.2521,-63.27,4684.89
198189281,1,4678.45,-70.6877,-61.2185,4681.3
198194500,1,4677.2,-68.199,-54.8721,4678.45
198199717,1,4673.6,-70.92,-54.6647,4677.2
198204960,1,4667.49,-78.8737,-60.2699,4673.6
198210152,1,4661.19,-86.7332,-65.5131,4667.49
198217160,1,4654.54,-92.2219,-66.4369,4661.19
198222161,1,4659.45,-74.0881,-42.7031,4654.54
198227162,1,4667.99,-48.8482,-12.4471,4659.45
198232305,1,4664.98,-50.4852,-13.5406,4667.99
198237552,1,4663.24,-49.0946,-11.2087,4664.98
198242741,1,4663.22,-44.0284,-4.95191,4663.24
198247958,1,4658.95,-48.5733,-9.700330000000001,4663.22
198253177,1,4653.79,-54.8064,-16.0471,4658.95
198259853,1,4649.21,-57.8495,-18.2224,4653.79
198264913,1,4646.01,-59.2799,-18.7762,4649.21
198270106,1,4642.28,-61.638999999999996,-20.3047,4646.01
198275324,1,4638.45,-63.9217,-21.6393,4642.28
198280542,1,4634.73,-65.7317,-22.3734,4638.45
198285785,1,4633.02,-62.9137,-17.9381,4634.73
198290978,1,4634.49,-53.2394,-6.17658,4633.02
198297985,1,4638.24,-36.9139,12.3083,4634.49
198302986,1,4644.46,-18.3208,32.109,4638.24
198307987,1,4649.4,-3.7503599999999997,46.3736,4644.46
198313128,1,4651.07,2.64435,50.7724,4649.4
198318378,1,4650.74,4.15404,49.4664,4651.71
198323568,1,4651.24,7.20356,49.9948,4652.06
198328789,1,4650.85,7.998819999999999,47.9391,4654.63
198334006,1,4650.95,9.68363,46.9893,4654.96
198340496,1,4651.06,11.3978,45.5071,4656.69
198345748,1,4650.14,10.3038,41.6319,4658.84
198350941,1,4649.48,9.687000000000001,38.5564,4656.62
198356159,1,4649.2,9.855089999999999,36.4819,4655.22
198361378,1,4648.9,9.83923,34.3242,4655.14
198366620,1,4650.01,12.8741,35.6708,4654.81
198371808,1,4648.15,9.00254,29.3219,4659.75
198378821,1,4644.31,0.999245,18.203,4653.07
198383822,1,4633.1,-23.1011,-9.37893,4644.46
198390236,1,4622.85,-43.0487,-30.6124,4633.1
198395457,1,4611.29,-65.0892,-53.023999999999994,4622.85
198400704,1,4604.23,-75.7173,-61.6112,4611.29
198405892,1,4599.62,-80.2104,-63.0297,4604.23
198411110,1,4594.75,-84.7396,-64.3397,4599.62
198416328,1,4594.83,-77.86,-52.9789,4594.75
198422804,1,4592.98,-74.006,-44.938,4594.83
198428058,1,4589.85,-74.4881,-42.8444,4592.98
198433253,1,4588.04,-72.0351,-37.6801,4589.85
198438470,1,4585.6,-70.8574,-34.1733,4588.04
198443688,1,4582.66,-70.7584,-32.0608,4585.6
198448931,1,4578.63,-72.9944,-32.6551,4582.66
198454125,1,4573.98,-76.4935,-34.6515,4578.63
198461131,1,4565.88,-84.7639,-41.0572,4573.98
198466132,1,4558.99,-92.4289,-47.1968,4565.88
198471133,1,4552.53,-98.5843,-51.3307,4558.99
198476276,1,4546.54,-103.02600000000001,-53.2875,4552.53
198481525,1,4541.56,-104.625,-51.9336,4546.54
198486696,1,4538.61,-101.63799999999999,-45.6387,4541.56
198491924,1,4536.2,-97.2911,-38.1417,4538.61
198497142,1,4534.95,-90.4937,-28.3621,4536.2
198503632,1,4534.67,-79.7534,-14.4526,4534.95
198508886,1,4534.63,-71.1669,-4.12208,4534.67
198514080,1,4533.97,-64.622,3.3456900000000003,4534.63
198519299,1,4532.14,-60.891000000000005,7.273680000000001,4533.97
198524516,1,4532.05,-53.5589,14.9572,4532.14
198529758,1,4531.04,-48.7562,19.3957,4532.05
198534952,1,4530.38,-43.6335,23.9541,4531.04
198541959,1,4530.97,-33.8243,32.8885,4530.38
198546960,1,4532.81,-24.3239,41.5053,4530.97
198551961,1,4533.63,-17.7439,46.4253,4532.81
198557105,1,4538.66,-2.27122,60.8392,4533.63
198562354,1,4549.23,24.4801,86.8417,4538.66
198567559,1,4556.38,41.8329,100.95100000000001,4582.13
198572790,1,4559.76,49.4659,103.48,4649.05
198578012,1,4556.88,42.4121,89.5762,4688.26
198584493,1,4547.77,21.5007,60.0221,4652.14
198589734,1,4537.82,-0.14085799999999998,32.5962,4573.42
198595096,1,4526.65,-23.2655,5.10736,4537.82
198600129,1,4520.89,-33.1608,-6.1208,4526.65
198605347,1,4525.74,-18.8038,10.125,4520.89
198610590,1,4533.61,1.42172,31.9307,4525.74
198615785,1,4532.0,-0.749985,27.6821,4533.89
198622789,1,4531.21,-0.532821,25.7545,4532.0
198627790,1,4531.84,2.16019,27.2749,4531.21
198632791,1,4531.1,1.59809,25.1207,4532.34
198637935,1,4533.24,7.37303,30.0556,4531.44
198643188,1,4537.96,18.5021,40.5995,4536.78
198648383,1,4537.94,18.305,38.0436,4557.22
198653602,1,4533.66,8.54083,24.9848,4556.78
198658811,1,4526.76,-6.586069999999999,6.731839999999999,4538.26
198665298,1,4515.95,-29.2929,-18.8661,4526.76
198670550,1,4504.46,-52.333,-43.227,4515.95
198675746,1,4491.5,-77.1858,-68.2179,4504.46
198680963,1,4480.02,-97.0231,-86.1604,4491.5
198686181,1,4470.75,-110.50200000000001,-96.0247,4480.02
198691424,1,4465.08,-114.891,-95.249,4470.75
198696616,1,4459.75,-118.141,-93.3606,4465.08
198703624,1,4453.69,-119.229,-87.2532,4459.75
198708625,1,4452.73,-112.075,-74.4667,4453.69
198713626,1,4456.33,-94.9931,-51.4409,4452.73
198718768,1,4463.49,-70.7081,-21.6737,4456.33
198724016,1,4468.89,-51.4993,0.8316479999999999,4463.49
198729204,1,4475.31,-31.2441,23.2084,4468.89
198734423,1,4479.5,-17.0868,37.5371,4475.31
198739641,1,4482.86,-5.728219999999999,47.931999999999995,4479.5
198746125,1,4485.99,5.01424,56.3674,4482.86
198751388,1,4488.49,12.8119,61.6842,4487.82
198756588,1,4489.88,17.4344,63.2486,4498.14
198761808,1,4488.58,15.6643,57.5825,4507.11
198767027,1,4483.02,4.35618,41.6878,4502.63
198772261,1,4477.34,-6.696089999999999,26.9985,4484.46
198777450,1,4470.12,-20.6549,9.96597,4477.34
198784469,1,4461.17,-36.6376,-8.43516,4470.12
198789470,1,4451.52,-54.3105,-27.4369,4461.17
198794471,1,4441.39,-71.9584,-45.3565,4451.52
198799613,1,4431.5,-87.8128,-60.2586,4441.39
198804861,1,4422.48,-100.509,-70.7645,4431.5
198810049,1,4415.0,-108.999,-76.0899,4422.48
198815267,1,4408.66,-114.069,-77.2392,4415.0
198820956,1,4403.55,-115.12899999999999,-73.5345,4408.66
198826971,1,4397.47,-117.251,-70.9206,4403.55
198832223,1,4394.8,-112.94200000000001,-62.0036,4397.47
198837416,1,4391.94,-109.28399999999999,-54.3927,4394.8
198842635,1,4390.8,-101.675,-42.7846,4391.94
198847851,1,4389.17,-95.4667,-33.4005,4390.8
198853095,1,4386.43,-91.9868,-27.5838,4389.17
198858288,1,4383.26,-89.7527,-23.5156,4386.43
198865295,1,4382.28,-79.3343,-10.1862,4383.26
198870296,1,4382.03,-71.3796,-0.846151,4382.28
198875297,1,4384.13,-58.6907,13.1967,4382.03
198880441,1,4388.46,-41.6756,31.228,4384.13
198885690,1,4395.6,-19.3664,54.0631,4388.46
198890878,1,4406.13,8.90661,82.2531,4395.6
198896103,1,4415.99,33.8854,105.10799999999999,4410.93
198901338,1,4424.18,53.3895,120.56700000000001,4477.65
198907839,1,4425.23,55.3883,113.979,4573.02
198913092,1,4424.47,52.8903,104.546,4585.29
198918282,1,4422.93,48.4826,93.6679,4570.8
198923498,1,4423.91,49.644,89.4633,4546.46
198928717,1,4417.62,34.3081,67.2496,4553.29
198934135,1,4409.79,16.2088,43.1268,4480.79
198939136,1,4399.78,-5.80061,16.3078,4424.82
198946158,1,4388.19,-29.5589,-11.1444,4399.78
198951159,1,4378.08,-49.1713,-32.12,4388.19
198956160,1,4368.43,-66.5265,-49.4462,4378.08
198961302,1,4358.99,-82.2183,-63.9294,4368.43
198966551,1,4351.16,-93.1151,-72.2289,4358.99
198971739,1,4344.59,-100.50200000000001,-76.2485,4351.16
198976957,1,4339.65,-103.448,-75.0347,4344.59
198982175,1,4334.94,-105.492,-72.89,4339.65
198988661,1,4330.65,-104.255,-66.2814,4334.94
198993913,1,4327.02,-103.352,-61.4006,4330.65
198999107,1,4325.39,-98.0587,-52.0182,4327.02
199004325,1,4323.1,-94.2081,-44.7091,4325.39
199009542,1,4322.12,-87.5182,-34.6817,4323.1
199014784,1,4321.96,-79.2883,-23.5301,4322.12
199019979,1,4323.72,-67.3688,-8.95915,4321.96
199026984,1,4326.41,-51.3224,9.431980000000001,4323.72
199031985,1,4326.93,-43.9095,17.0705,4326.41
199036986,1,4326.17,-39.8171,20.6233,4326.93
199042129,1,4325.51,-35.6814,24.0054,4326.17
199047559,1,4325.26,-30.6199,28.1389,4325.51
199052565,1,4329.11,-17.2655,41.3273,4325.26
199057782,1,4337.24,4.91076,63.4682,4329.11
199063004,1,4345.51,25.8998,83.0135,4339.01
199069687,1,4339.28,13.4322,63.0964,4382.23
199074932,1,4333.66,2.52021,47.3588,4349.85
199080116,1,4330.89,-1.58301,40.1084,4334.27
199085332,1,4324.79,-12.9319,25.2197,4330.89
199090550,1,4317.7,-25.8841,9.41868,4324.79
199095793,1,4310.8,-37.6987,-4.210380000000001,4317.7
199100987,1,4307.11,-41.7448,-8.45111,4310.8
199107992,1,4306.94,-36.0866,-1.55406,4307.11
199112993,1,4307.77,-30.2449,4.96922,4306.94
199117994,1,4304.67,-33.4651,1.13909,4307.77
199123138,1,4299.12,-41.8375,-8.1703,4304.67
199128386,1,4293.09,-50.7206,-17.512,4299.12
199133574,1,4287.02,-59.2053,-25.8975,4293.09
199138791,1,4281.2,-66.4667,-32.425,4287.02
199144010,1,4277.37,-68.7545,-33.0567,4281.2
199150495,1,4273.32,-69.8558,-31.8982,4277.37
199155945,1,4270.9,-68.3539,-28.3011,4273.32
199160958,1,4269.57,-64.9298,-22.9228,4270.9
199166176,1,4268.76,-60.2237,-16.377,4269.57
199171394,1,4269.93,-51.3577,-5.6084,4268.76
199176638,1,4271.13,-42.9312,4.0498,4269.93
199181830,1,4270.7,-38.7234,8.47966,4271.13
199188836,1,4273.34,-26.1701,21.6516,4270.7
199193837,1,4272.62,-23.7624,23.0876,4273.34
199198838,1,4270.91,-23.7435,21.8102,4272.62
199203982,1,4266.18,-30.4161,13.1916,4270.91
199209230,1,4261.17,-37.2951,4.8147400000000005,4266.18
199214418,1,4256.89,-42.2708,-0.9705959999999999,4261.17
199219635,1,4252.25,-47.656000000000006,-6.882219999999999,4256.89
199224854,1,4247.19,-53.6384,-13.1146,4252.25
199231334,1,4240.79,-60.9217,-20.2267,4247.19
199236587,1,4234.99,-67.6472,-26.4753,4240.79
199241781,1,4229.65,-72.9903,-30.8603,4234.99
199246999,1,4225.79,-74.5218,-30.7451,4229.65
199252218,1,4222.48,-74.6515,-29.0852,4225.79
199257460,1,4219.89,-73.0636,-25.6191,4222.48
199262653,1,4214.95,-76.857,-28.3476,4219.89
199269659,1,4210.6,-76.2863,-25.4996,4214.95
199274660,1,4213.99,-61.3733,-7.63302,4210.6
199279661,1,4223.69,-33.2794,23.7777,4213.99
199284803,1,4228.05,-18.6081,38.6115,4223.69
199290052,1,4227.84,-14.9673,40.3742,4228.05
199295240,1,4225.61,-16.1976,36.6878,4227.84
199300458,1,4223.29,-17.6274,32.9477,4225.61
199305675,1,4221.44,-17.995,30.6025,4223.29
199312162,1,4220.41,-15.8107,30.8183,4221.44
199317416,1,4220.56,-12.0684,33.1494,4220.41
199322610,1,4218.83,-12.8948,30.33,4220.56
199327827,1,4216.85,-14.2519,27.0507,4218.83
199333045,1,4217.08,-10.7151,29.3785,4216.85
199338288,1,4213.77,-15.3349,22.5369,4217.08
199343481,1,4205.04,-31.8928,2.88022,4213.77
199350488,1,4196.99,-44.5616,-11.3124,4205.04
199355489,1,4194.74,-45.068000000000005,-11.2346,4196.99
199360490,1,4197.21,-35.0231,0.47497,4194.74
199365633,1,4193.77,-38.5987,-3.50044,4197.21
199370883,1,4189.74,-43.1671,-8.345939999999999,4193.77
199376525,1,4186.5,-45.35,-10.2334,4189.74
199381526,1,4183.83,-46.6316,-11.0744,4186.5
199386527,1,4183.34,-42.9788,-6.39909,4183.83
199392992,1,4180.67,-43.0891,-6.06119,4183.34
199398244,1,4178.98,-42.0699,-4.57982,4180.67
199403438,1,4177.79,-40.0925,-2.13047,4178.98
199408656,1,4176.74,-37.7989,0.531751,4177.79
199413875,1,4177.24,-32.2049,6.693389999999999,4176.74
199419116,1,4176.88,-28.8744,9.99007,4177.24
199424309,1,4176.16,-26.6464,11.8847,4176.88
199431318,1,4174.57,-25.1948,12.5548,4176.16
199436319,1,4169.87,-32.1692,4.16209,4174.57
199441320,1,4162.8,-44.0069,-9.1285,4169.87
199446461,1,4158.75,-48.3645,-13.4163,4162.8
199451710,1,4154.68,-52.3594,-17.047,4158.75
199456897,1,4151.33,-54.5974,-18.5434,4154.68
199462115,1,4147.75,-57.0563,-20.1795,4151.33
199467333,1,4145.08,-57.2666,-19.2263,4147.75
199473819,1,4141.8,-57.4819,-18.0823,4145.08
199479072,1,4137.65,-60.836999999999996,-20.7312,4141.8
199484266,1,4133.83,-63.3176,-22.2818,4137.65
199489927,1,4129.56,-65.9702,-23.8092,4133.83
199494928,1,4124.58,-70.6981,-27.694000000000003,4129.56
199499945,1,4119.48,-75.3705,-31.3029,4124.58
199505138,1,4117.17,-73.32,-27.2257,4119.48
199512330,1,4117.1,-63.5958,-14.3479,4117.17
199517331,1,4124.43,-40.82,11.5513,4117.1
199522332,1,4134.43,-13.4715,41.0571,4124.43
199527475,1,4142.67,8.354,62.7965,4134.43
199532728,1,4146.92,19.9554,71.9424,4147.1
199537925,1,4149.72,27.3999,76.0426,4169.22
199543148,1,4151.31,31.5126,76.1339,4190.58
199548369,1,4150.23,29.1817,69.0708,4204.9
199554853,1,4147.39,22.8779,57.1328,4196.41
199560104,1,4145.92,19.7917,50.3743,4176.33
199565296,1,4148.91,26.6078,55.0143,4167.88
199570519,1,4153.41,36.2385,62.4421,4187.4
199575743,1,4153.05,34.2832,56.6147,4223.56
199580984,1,4151.61,29.8735,48.4068,4216.12
199586176,1,4146.16,16.6759,30.9845,4199.81
199593186,1,4137.76,-2.55878,7.3536,4162.03
199598353,1,4126.33,-27.2822,-20.3049,4137.76
199603354,1,4113.26,-54.1433,-48.7743,4126.33
199608355,1,4100.66,-78.2909,-72.6859,4113.26
199613571,1,4088.77,-99.1002,-91.4309,4100.66
199618760,1,4077.87,-116.363,-105.279,4088.77
199623978,1,4067.69,-130.549,-114.819,4077.87
199629196,1,4059.02,-140.179,-118.75200000000001,4067.69
199635681,1,4050.18,-146.875,-117.62100000000001,4059.02
199640933,1,4044.35,-148.422,-112.44,4050.18
199646126,1,4040.22,-145.96,-103.25299999999999,4044.35
199651344,1,4038.5,-137.774,-88.1442,4040.22
199656564,1,4035.64,-132.312,-76.9268,4038.5
199661805,1,4035.27,-121.40299999999999,-60.3267,4035.64
199666999,1,4049.4,-78.8611,-9.682730000000001,4035.27
199674004,1,4053.69,-57.528999999999996,14.5939,4049.4
199679005,1,4051.76,-54.5856,17.0172,4053.69
199684006,1,4049.46,-52.7038,18.1354,4051.76
199689148,1,4046.4,-52.5176,17.2997,4049.46
199694396,1,4043.28,-52.3988,16.4174,4046.4
199699585,1,4038.75,-55.5876,11.9419,4043.28
199704802,1,4035.39,-55.9226,10.869000000000002,4038.75
199710198,1,4032.15,-55.86600000000001,10.2807,4035.39
199716506,1,4031.3,-49.1646,16.9648,4032.15
199721759,1,4034.73,-34.9095,31.7277,4031.3
199726953,1,4039.3,-19.1553,47.3224,4034.73
199732171,1,4034.73,-24.6806,38.4357,4039.3
199737388,1,4030.18,-29.9804,30.3141,4034.73
199742631,1,4031.42,-22.1569,37.2007,4030.18
199747824,1,4034.0,-12.0286,46.2856,4031.42
199754832,1,4035.86,-2.8818200000000003,52.7471,4034.0
199759833,1,4037.2,2.94718,56.2064,4035.86
199764834,1,4037.62,6.2550300000000005,56.6931,4037.79
199769983,1,4041.17,16.195,64.4136,4040.16
199775237,1,4038.42,11.4193,55.3594,4056.18
199780420,1,4026.49,-13.6904,24.3721,4046.24
199785630,1,4020.61,-23.9153,11.6065,4026.49
199790848,1,4013.21,-36.9817,-3.5731300000000004,4020.61
199797347,1,4003.75,-52.9253,-20.9499,4013.21
199802598,1,3999.51,-57.1474,-24.3894,4003.75
199807792,1,4000.5,-49.5588,-14.5974,3999.51
199813011,1,4001.83,-41.5012,-4.82881,4000.5
199818674,1,4005.24,-28.9162,9.389610000000001,4001.83
199823675,1,4013.39,-7.09244,33.0074,4005.24
199828676,1,4020.3,10.665,50.8155,4013.39
199835671,1,4029.43,32.666,71.15,4027.21
199840672,1,4026.55,26.0011,59.8037,4086.71
199845673,1,4018.44,7.9583,36.5332,4063.54
199850824,1,4006.85,-16.8603,7.018089999999999,4022.51
199856066,1,3996.42,-37.6828,-16.4241,4006.85
199861254,1,3986.62,-55.8969,-35.6523,3996.42
199866472,1,3980.35,-65.0413,-43.6969,3986.62
199871689,1,3977.47,-65.9511,-42.1364,3980.35
199878176,1,3982.5,-47.8045,-19.0317,3977.47
199883430,1,3989.34,-27.8984,4.08953,3982.5
199888623,1,3994.66,-12.664000000000001,20.6991,3989.34
199893841,1,3998.9,-0.711087,32.7078,3994.66
199899060,1,4001.52,6.83856,39.1455,3998.9
199904307,1,4003.81,13.0845,43.7656,4004.59
199909505,1,4006.45,19.5863,48.4506,4013.87
199916501,1,3998.02,0.9862540000000001,24.1959,4027.97
199921502,1,3986.41,-23.7249,-4.40829,3998.17
199926503,1,3981.97,-31.096999999999998,-12.294,3986.41
199931646,1,3978.48,-35.8748,-16.8656,3981.97
199937080,1,3965.39,-61.4161,-44.0729,3978.48
199942082,1,3954.37,-81.0564,-63.3251,3965.39
199947300,1,3939.69,-107.29700000000001,-88.6849,3954.37
199952518,1,3927.4,-126.427,-104.691,3939.69
199959189,1,3915.73,-140.172,-112.12899999999999,3927.4
199964443,1,3909.98,-142.04399999999998,-107.634,3915.73
199969638,1,3904.14,-143.91,-103.514,3909.98
199974855,1,3898.61,-144.42700000000002,-98.0223,3904.14
199980074,1,3902.57,-123.556,-69.1947,3898.61
199985315,1,3913.07,-89.1671,-27.0718,3902.57
199990509,1,3910.32,-86.3033,-22.3386,3913.07
199997515,1,3909.84,-75.2478,-8.40606,3910.32
200002516,1,3915.13,-55.4023,13.9314,3909.84
200007517,1,3913.5,-52.0845,16.8064,3915.13
200012659,1,3905.32,-63.3769,3.3731400000000002,3913.5
200017908,1,3898.88,-70.057,-4.20981,3905.32
200023096,1,3898.54,-62.9167,3.93825,3898.88
200028314,1,3900.29,-51.4295,16.4405,3898.54
200033531,1,3896.59,-52.7644,13.9926,3900.29
200040018,1,3889.8,-59.3918,5.65625,3896.59
200045453,1,3884.68,-63.224,1.07922,3889.8
200050464,1,3880.01,-66.3753,-2.4638299999999997,3884.68
200055682,1,3878.18,-62.7377,1.7021400000000002,3880.01
200060900,1,3880.94,-49.1402,16.6457,3878.18
200066142,1,3888.09,-26.627,40.5948,3880.94
200071335,1,3892.38,-12.0218,54.4418,3888.09
200078342,1,3894.44,-1.88837,61.3502,3892.38
200083343,1,3890.22,-8.07115,51.0913,3894.44
200088344,1,3885.76,-14.5916,41.0288,3890.22
200093487,1,3880.29,-23.0159,29.3729,3885.76
200098736,1,3872.08,-37.0635,12.1237,3880.29
200103923,1,3863.06,-52.2162,-5.34858,3872.08
200109142,1,3857.99,-57.593999999999994,-10.9949,3863.06
200114359,1,3858.81,-49.5305,-1.40267,3857.99
200120847,1,3863.61,-31.7512,18.3612,3858.81
200126099,1,3864.29,-25.5896,24.0959,3863.61
200131294,1,3862.24,-26.0085,22.2475,3864.29
200136511,1,3857.25,-32.916,13.302999999999999,3862.24
200141730,1,3850.15,-44.1513,0.08722970000000001,3857.25
200146972,1,3842.74,-55.4226,-12.4018,3850.15
200152164,1,3837.48,-61.318000000000005,-18.2226,3842.74
200159162,1,3835.06,-58.3641,-13.5579,3837.48
200164163,1,3829.66,-64.3829,-19.4313,3835.06
200169613,1,3821.17,-76.3791,-31.4751,3829.66
200174832,1,3815.31,-81.9658,-35.7961,3821.17
200180079,1,3815.8,-73.0356,-23.8459,3815.31
200185267,1,3824.02,-47.5622,5.6776,3815.8
200191967,1,3834.13,-17.7324,38.1186,3824.02
200197195,1,3839.95,-0.8449770000000001,54.4928,3834.13
200202196,1,3843.69,10.1605,63.5626,3839.95
200207416,1,3842.16,8.75607,58.2935,3850.0
200212632,1,3837.95,1.31974,46.6591,3846.95
200217846,1,3829.74,-14.7265,26.1643,3838.2
200223062,1,3820.19,-32.894,4.50021,3829.74
200228280,1,3814.58,-41.2748,-5.0580099999999995,3820.19
200233499,1,3811.96,-42.4848,-6.1033,3814.58
200240505,1,3812.35,-35.3107,2.28975,3811.96
200245506,1,3811.05,-34.0861,3.5112099999999997,3812.35
200250507,1,3807.42,-38.1182,-1.13447,3811.05
200255648,1,3802.02,-45.7585,-9.50687,3807.42
200260896,1,3795.19,-56.0265,-20.3015,3802.02
200266084,1,3788.86,-64.6102,-28.6347,3795.19
200271785,1,3783.66,-69.40100000000001,-32.0983,3788.86
