highG_data.timeStamp_highG,has_highG_data,highG_data.ax,highG_data.ay,highG_data.az
199719123,1,1.3242200000000002,1.55859,-0.8613280000000001
199721734,1,1.24414,0.992188,-0.705078
199724344,1,1.1992200000000002,0.7617189999999999,-0.5820310000000001
199726952,1,1.1582,0.365234,-0.490234
199729562,1,1.03125,-0.507812,-0.382812
199732170,1,0.9238280000000001,-1.03125,-0.37695300000000004
199734780,1,0.716797,-1.5332,-0.378906
199737388,1,-0.10351600000000001,-1.88867,-0.240234
199739998,1,-0.412109,-1.82227,-0.228516
199742631,1,-0.6308590000000001,-1.7265599999999999,-0.28320300000000004
199745215,1,-0.732422,-1.625,-0.37695300000000004
199747824,1,-0.8066409999999999,-1.49219,-0.470703
199750433,1,-0.8300780000000001,-1.19531,-0.626953
199754831,1,-0.8261719999999999,-0.898438,-0.669922
199756929,1,-0.84375,-0.763672,-0.673828
199759539,1,-0.8222659999999999,-0.6289060000000001,-0.75
199762153,1,-0.8652340000000001,-0.375,-0.726562
199764761,1,-0.921875,-0.26367199999999996,-0.6777340000000001
199767373,1,-0.898438,-0.128906,-0.736328
199769982,1,-0.742188,0.306641,-1.04688
199772597,1,-0.625,0.486328,-1.31641
199775206,1,-0.365234,0.5722659999999999,-1.7421900000000001
199777810,1,0.019531200000000002,0.246094,-2.95898
199780420,1,0.134766,0.273438,-4.0117199999999995
199783045,1,-0.201172,0.337891,-4.578119999999999
199785629,1,-0.396484,0.222656,-4.05469
199788238,1,-0.154297,-0.13281199999999999,-3.10352
199790848,1,0.207031,-1.11914,-1.30859
199795257,1,0.11523399999999999,-1.56641,-0.695312
199797357,1,-0.136719,-1.7109400000000001,-0.5214840000000001
199799964,1,-0.292969,-1.82617,-0.396484
199802573,1,-0.5839840000000001,-1.8398400000000001,-0.335938
199805183,1,-0.664062,-1.82227,-0.3125
199807791,1,-0.7402340000000001,-1.79492,-0.277344
199810400,1,-1.0,-1.6132799999999998,-0.273438
199813010,1,-1.16211,-1.44141,-0.273438
199815619,1,-1.38867,-1.16211,-0.355469
199818673,1,-1.44141,-1.0429700000000002,-0.427734
199821032,1,-1.47266,-0.914062,-0.431641
199823469,1,-1.56641,-0.767578,-0.396484
199826054,1,-1.62891,-0.7089840000000001,-0.351562
199828664,1,-1.66602,-0.640625,-0.292969
199831281,1,-1.7109400000000001,0.00195312,-0.207031
199835670,1,-1.51562,0.261719,0.0585938
199837793,1,-1.39648,0.458984,0.146484
199840405,1,-1.31836,0.5839840000000001,0.197266
199843032,1,-1.21094,0.5097659999999999,0.244141
199845616,1,-1.05469,0.669922,0.246094
199848213,1,-0.8925780000000001,0.773438,0.255859
199850823,1,-0.638672,0.886719,0.275391
199853425,1,-0.529297,0.917969,0.289062
199856035,1,-0.199219,1.09375,0.36132800000000004
199858644,1,-0.0898438,1.24414,0.40429699999999996
199861253,1,0.027343799999999998,1.36914,0.390625
199863886,1,-0.142578,1.34961,0.328125
199866471,1,-0.28320300000000004,1.37109,0.347656
199869079,1,-0.40820300000000004,1.40625,0.289062
199871688,1,-0.648438,1.34961,0.214844
199876086,1,-0.9472659999999999,1.14258,0.212891
199878185,1,-1.0957,1.12891,0.232422
199880795,1,-1.26562,1.0332,0.248047
199883405,1,-1.44141,0.8125,0.285156
199886013,1,-1.4804700000000002,0.7558590000000001,0.291016
199888622,1,-1.43359,0.65625,0.324219
199891232,1,-1.38477,0.6503909999999999,0.308594
199893840,1,-1.32227,0.6445310000000001,0.287109
199896449,1,-1.20312,0.6191409999999999,0.322266
199899059,1,-1.2070299999999998,0.5839840000000001,0.289062
199901674,1,-1.26562,0.6503909999999999,0.236328
199904306,1,-1.46484,0.654297,0.0644531
199906895,1,-1.61133,0.638672,-0.136719
199909504,1,-1.7753900000000002,0.6933590000000001,-0.332031
199912118,1,-2.24805,0.623047,-0.466797
199916500,1,-1.9746099999999998,1.19531,-0.335938
199918601,1,-1.64258,1.49609,-0.24218800000000001
199921211,1,-1.34766,1.7421900000000001,-0.240234
199923818,1,-0.363281,1.6523400000000001,-0.6152340000000001
199926427,1,0.152344,1.32031,-0.75
199929036,1,0.355469,0.220703,-1.56055
199931645,1,-0.0820312,-0.22656199999999999,-1.9433599999999998
199934693,1,-0.7714840000000001,-0.679688,-1.7382799999999998
199937089,1,-0.8808590000000001,-0.90625,-1.6523400000000001
199939472,1,-1.10352,-1.05859,-1.7734400000000001
199942081,1,-1.34766,-1.00977,-2.0761700000000003
199944716,1,-1.41211,-0.664062,-1.9707
199947299,1,-1.35938,-0.453125,-1.8242200000000002
199949908,1,-1.40039,-0.222656,-1.7832
199952517,1,-1.12305,0.06835939999999999,-1.31445
199957100,1,-0.5898439999999999,0.00585938,-0.5898439999999999
199959199,1,-0.220703,-0.123047,-0.300781
199961807,1,0.285156,-0.37695300000000004,0.09960939999999999
199964442,1,0.378906,-0.466797,0.244141
199967027,1,0.29492199999999996,-0.5585939999999999,0.347656
199969637,1,0.394531,-0.7851560000000001,0.478516
199972246,1,0.480469,-0.8417969999999999,0.501953
199974854,1,0.638672,-0.8222659999999999,0.466797
199977463,1,0.9003909999999999,-0.804688,0.396484
199980073,1,0.9472659999999999,-0.7128909999999999,0.31054699999999996
199982682,1,0.992188,-0.576172,0.15625
199985314,1,1.11719,-0.0976562,-0.26757800000000004
199987899,1,0.9628909999999999,0.419922,-0.529297
199990508,1,0.00390625,1.7460900000000001,-0.8535159999999999
199993118,1,-0.464844,2.14062,-0.9238280000000001
199997514,1,-1.81055,2.00977,-0.890625
199999614,1,-2.5253900000000002,1.41016,-0.839844
200002223,1,-3.15234,0.12109400000000001,-0.7246090000000001
200004831,1,-2.98828,-0.412109,-0.607422
200007440,1,-2.6875,-0.8457030000000001,-0.37304699999999996
200010049,1,-1.95117,-1.58984,-0.197266
200012659,1,-1.58398,-1.92773,-0.261719
200015267,1,-1.20898,-2.1699200000000003,-0.378906
200017877,1,0.0507812,-2.2988299999999997,-0.689453
200020485,1,0.5839840000000001,-2.18359,-0.8027340000000001
200023096,1,1.29492,-1.30859,-0.882812
200025728,1,1.44141,-0.6914060000000001,-0.8339840000000001
200028313,1,1.39648,-0.05273440000000001,-0.6914060000000001
200030922,1,1.02148,0.894531,-0.289062
200033531,1,0.8339840000000001,1.3632799999999998,-0.107422
200037928,1,0.347656,1.82227,0.10546900000000001
200040027,1,0.09960939999999999,1.8320299999999998,0.181641
200043083,1,-0.324219,1.66992,0.300781
200045463,1,-0.523438,1.4179700000000002,0.335938
200047853,1,-0.642578,1.20898,0.34570300000000004
200050464,1,-0.7871090000000001,0.972656,0.300781
200053071,1,-0.8164060000000001,0.914062,0.265625
200055681,1,-0.96875,0.867188,0.126953
200058290,1,-1.12891,0.8808590000000001,-0.0078125
200060899,1,-1.33594,0.828125,-0.146484
200063507,1,-1.9707,0.482422,-0.367188
200066141,1,-2.1640599999999997,0.494141,-0.507812
200068725,1,-2.26953,0.6367189999999999,-0.6347659999999999
200071335,1,-2.4375,0.548828,-0.824219
200073945,1,-2.43359,0.29492199999999996,-0.9433590000000001
200078341,1,-2.1484400000000003,-0.273438,-1.27344
200080440,1,-1.85938,-0.455078,-1.47461
200083050,1,-1.17383,-0.7441409999999999,-1.50391
200085660,1,-0.960938,-0.8457030000000001,-1.31836
200088269,1,-0.7695310000000001,-1.03711,-1.00195
200090877,1,-0.6972659999999999,-1.17773,-0.9589840000000001
200093487,1,-0.6875,-1.31836,-0.9785159999999999
200096096,1,-0.5371090000000001,-1.70898,-1.1582
200098705,1,-0.386719,-1.85742,-1.23633
200101314,1,-0.28125,-1.9648400000000001,-1.3007799999999998
200103923,1,0.019531200000000002,-1.9960900000000001,-1.2617200000000002
200106556,1,0.154297,-1.85938,-1.03711
200109141,1,0.31054699999999996,-1.75,-0.8457030000000001
200111749,1,0.5273439999999999,-1.5,-0.5898439999999999
200114359,1,0.710938,-1.26758,-0.482422
200118756,1,1.21094,-0.824219,-0.451172
200120856,1,1.38281,-0.7070310000000001,-0.5097659999999999
200123463,1,1.51758,-0.181641,-0.451172
200126074,1,1.50781,0.201172,-0.40625
200128683,1,1.2832,0.8066409999999999,-0.421875
200131293,1,1.16016,0.9785159999999999,-0.507812
200133902,1,1.0742200000000002,1.08984,-0.6347659999999999
200136510,1,0.8964840000000001,1.21484,-0.8808590000000001
200139120,1,0.804688,1.2304700000000002,-0.910156
200141729,1,0.6816409999999999,1.22852,-0.8808590000000001
200144338,1,0.28320300000000004,1.14258,-0.949219
200146971,1,0.146484,1.0332,-1.0332
200149554,1,0.0078125,0.9511719999999999,-1.03516
200152163,1,-0.228516,0.8457030000000001,-0.96875
200155415,1,-0.318359,0.8027340000000001,-0.9199219999999999
200159172,1,-0.427734,0.685547,-0.9238280000000001
200161269,1,-0.384766,0.71875,-0.5976560000000001
200163878,1,-0.474609,0.466797,-0.488281
200166488,1,-0.486328,0.222656,-0.398438
200169612,1,-0.269531,0.136719,-0.189453
200172222,1,-0.183594,0.130859,-0.107422
200174831,1,-0.0859375,0.128906,0.0
200177439,1,-0.0175781,0.109375,0.0371094
200180078,1,0.0898438,0.07617189999999999,0.0449219
200182658,1,0.53125,0.0429688,0.0429688
200185267,1,0.75,-0.12109400000000001,0.046875
200189878,1,1.19141,-0.287109,0.0449219
200191976,1,1.50977,0.09570310000000001,0.027343799999999998
200194586,1,1.60742,0.22656199999999999,0.0234375
200197194,1,1.67188,0.13281199999999999,0.0253906
200202178,1,1.6582,-0.224609,0.00390625
200204804,1,1.62695,-0.259766,-0.00390625
200207415,1,1.4882799999999998,-0.400391,0.00390625
200210047,1,1.42969,-0.564453,0.00976562
200212632,1,1.25,-0.796875,0.0234375
200215238,1,0.886719,-1.00781,0.0507812
200217845,1,0.669922,-1.08398,0.07617189999999999
200220453,1,0.449219,-1.16211,0.109375
200223061,1,0.154297,-1.2382799999999998,0.14843800000000001
200225670,1,0.00585938,-1.1757799999999998,0.16406199999999999
200228279,1,-0.136719,-1.08398,0.169922
200230913,1,-0.359375,-0.9277340000000001,0.197266
200233498,1,-0.33007800000000004,-0.9003909999999999,0.183594
200236105,1,-0.224609,-0.867188,0.171875
200240504,1,-0.308594,-0.53125,0.144531
200242603,1,-0.26757800000000004,-0.458984,0.142578
200245211,1,-0.191406,-0.433594,0.144531
200247821,1,-0.191406,-0.271484,0.140625
200250430,1,-0.19531199999999999,-0.146484,0.138672
200253039,1,-0.183594,-0.078125,0.15625
200255647,1,-0.09375,0.0898438,0.166016
200258257,1,-0.0253906,0.181641,0.169922
200260865,1,0.046875,0.15625,0.228516
200263474,1,0.0742188,0.126953,0.22656199999999999
200266083,1,0.09960939999999999,0.12109400000000001,0.193359
200268693,1,0.17968800000000001,0.11328099999999999,0.134766
200271785,1,0.246094,0.431641,0.046875
200274106,1,0.289062,0.611328,0.06835939999999999
200276519,1,0.0820312,0.8085939999999999,0.0546875
200280916,1,-0.078125,0.9824219999999999,-0.027343799999999998
200283014,1,-0.0253906,1.1445299999999998,-0.123047
200285623,1,0.10351600000000001,1.22656,-0.271484
200288233,1,0.0546875,1.63281,-0.425781
200290842,1,0.166016,1.8085900000000001,-0.5
200293451,1,0.445312,1.8164099999999999,-0.5527340000000001
200296059,1,0.8125,1.6992200000000002,-0.6445310000000001
200298670,1,0.890625,1.6503900000000002,-0.726562
200301277,1,0.9238280000000001,1.57227,-0.8378909999999999
200303886,1,0.863281,1.48242,-0.9824219999999999
200306495,1,0.871094,1.46289,-0.890625
200309104,1,0.9355469999999999,1.3418,-0.679688
200311738,1,0.953125,1.25586,-0.623047
200314323,1,0.9707030000000001,1.17383,-0.5722659999999999
200316931,1,0.9902340000000001,1.03516,-0.443359
200321328,1,1.125,0.902344,-0.255859
200323426,1,1.0957,0.878906,-0.169922
200326037,1,1.04102,0.84375,-0.09960939999999999
200328649,1,0.8847659999999999,0.824219,0.013671899999999999
200331257,1,0.8085939999999999,0.703125,0.0664062
200333873,1,0.734375,0.453125,0.0859375
200336483,1,0.478516,0.382812,0.142578
200339084,1,0.400391,0.275391,0.166016
200341693,1,0.322266,0.0664062,0.175781
200344300,1,0.167969,-0.09375,0.154297
200346910,1,0.0976562,-0.181641,0.154297
200349518,1,0.134766,-0.17968800000000001,0.134766
200352152,1,0.09179689999999999,-0.32617199999999996,0.11328099999999999
200354738,1,-0.0234375,-0.53125,0.11328099999999999
200357346,1,-0.16406199999999999,-0.779297,0.0585938
200361745,1,0.019531200000000002,-1.0332,-0.013671899999999999
200363843,1,0.228516,-1.17773,-0.05273440000000001
200366451,1,0.125,-1.24414,-0.05664059999999999
200369062,1,-0.441406,-1.1582,-0.019531200000000002
200371670,1,-0.5429689999999999,-1.1445299999999998,-0.0253906
200374278,1,-0.494141,-1.125,-0.10546900000000001
200376887,1,-0.384766,-1.10938,-0.318359
200379497,1,-0.414062,-1.05664,-0.378906
200382105,1,-0.5585939999999999,-0.9589840000000001,-0.351562
200385181,1,-0.5742189999999999,-0.941406,-0.396484
200387325,1,-0.476562,-0.882812,-0.492188
200389933,1,-0.486328,-0.445312,-0.402344
200392565,1,-0.513672,-0.158203,-0.296875
200395151,1,-0.490234,-0.107422,-0.181641
200397759,1,-0.322266,0.246094,-0.0253906
200402156,1,-0.173828,0.26367199999999996,0.046875
200404254,1,0.205078,0.8339840000000001,0.00195312
200406865,1,0.5898439999999999,0.9863280000000001,0.011718799999999998
200409475,1,0.142578,0.6875,0.175781
200412084,1,0.019531200000000002,0.6972659999999999,0.208984
200414692,1,0.015625,0.734375,0.216797
200417302,1,0.138672,0.736328,0.205078
200419910,1,0.339844,0.6503909999999999,0.185547
200422520,1,0.4375,0.6816409999999999,0.181641
200425128,1,0.498047,0.6132810000000001,0.167969
200427738,1,0.53125,0.544922,0.154297
200430346,1,0.7753909999999999,0.578125,0.125
200432981,1,0.90625,0.685547,0.09179689999999999
200435564,1,1.04883,0.6914060000000001,0.0449219
200438174,1,1.43945,0.472656,-0.05273440000000001
200442571,1,1.7929700000000002,0.369141,-0.13281199999999999
200444670,1,1.96875,0.207031,-0.154297
200447289,1,2.1582,0.05664059999999999,-0.177734
200449898,1,2.3378900000000002,-0.10351600000000001,-0.19531199999999999
200452519,1,2.3378900000000002,-0.130859,-0.228516
200455128,1,2.2128900000000002,0.201172,-0.416016
200457743,1,2.14062,0.31445300000000004,-0.4375
200460352,1,2.11328,0.433594,-0.433594
200462970,1,2.08203,0.425781,-0.371094
200465578,1,2.0136700000000003,0.33007800000000004,-0.3125
200468198,1,1.9316400000000002,0.28125,-0.28320300000000004
200470806,1,1.73438,0.371094,-0.212891
200473441,1,1.5918,0.19531199999999999,-0.193359
200476026,1,1.43359,0.0898438,-0.144531
200478634,1,1.09961,0.0410156,-0.08398439999999999
200483021,1,0.8066409999999999,0.101562,-0.00195312
200485148,1,0.654297,0.13281199999999999,0.0371094
200487758,1,0.384766,-0.09570310000000001,0.11914100000000001
200490339,1,0.277344,-0.0371094,0.144531
200492948,1,0.201172,0.0585938,0.152344
200496074,1,0.14843800000000001,0.134766,0.152344
200498367,1,0.138672,0.138672,0.150391
200500782,1,0.101562,0.130859,0.158203
200503390,1,0.0859375,0.126953,0.16406199999999999
200505999,1,0.0820312,0.111328,0.171875
200508609,1,0.0644531,0.09375,0.173828
200511218,1,0.03125,0.136719,0.197266
200513852,1,0.00390625,0.166016,0.214844
200516436,1,-0.0214844,0.193359,0.238281
200519045,1,-0.197266,0.09179689999999999,0.236328
200523442,1,-0.234375,0.207031,0.212891
200525542,1,-0.308594,0.287109,0.189453
200528150,1,-0.654297,0.0449219,0.26757800000000004
200530760,1,-0.867188,0.136719,0.29882800000000004
200533369,1,-1.0820299999999998,-0.0859375,0.333984
200535978,1,-1.4179700000000002,-0.380859,0.396484
200538586,1,-1.4668,-0.5898439999999999,0.427734
200541196,1,-1.28516,-1.06445,0.421875
200543804,1,-0.5820310000000001,-1.9375,0.40625
200546414,1,-0.136719,-2.17188,0.410156
200549022,1,0.248047,-2.2421900000000003,0.38867199999999996
200551632,1,1.11719,-1.76367,0.253906
200554265,1,1.47852,-1.44336,0.208984
200556850,1,1.85938,-1.02539,0.13281199999999999
200559458,1,2.06445,-0.779297,0.046875
200563855,1,2.1543,0.152344,-0.09960939999999999
200565953,1,2.21875,0.539062,-0.111328
200568563,1,2.2753900000000002,0.996094,-0.126953
200571172,1,2.19727,1.1679700000000002,-0.142578
200573781,1,2.12305,1.2617200000000002,-0.144531
200576389,1,1.9921900000000001,1.3457,-0.109375
200578998,1,1.9609400000000001,1.33398,-0.10546900000000001
200581607,1,1.9609400000000001,1.26562,-0.107422
200584217,1,2.04688,1.17969,-0.123047
200586825,1,2.0918,1.05664,-0.140625
200589435,1,2.11523,0.8886719999999999,-0.183594
200592044,1,2.1328099999999997,0.31445300000000004,-0.419922
200594677,1,2.0488299999999997,-0.0625,-0.548828
200597262,1,1.7421900000000001,-0.701172,-0.6152340000000001
200599871,1,1.56445,-0.9355469999999999,-0.679688
200604268,1,1.08984,-1.20312,-0.8769530000000001
200606815,1,0.642578,-1.26758,-1.25586
200609172,1,0.355469,-1.27539,-1.38281
200611585,1,0.09375,-1.29102,-1.4082
200614194,1,-0.06054690000000001,-1.27539,-1.31641
200616802,1,-0.320312,-1.10938,-1.35742
200619412,1,-0.480469,-0.960938,-1.38086
200622020,1,-0.585938,-0.8125,-1.25
200624629,1,-0.5839840000000001,-0.580078,-0.798828
200627239,1,-0.529297,-0.53125,-0.6523439999999999
200629848,1,-0.458984,-0.5410159999999999,-0.427734
200632456,1,-0.40820300000000004,-0.337891,-0.324219
200635089,1,-0.382812,-0.128906,-0.25195300000000004
200637674,1,-0.5566409999999999,0.03125,-0.26367199999999996
200640284,1,-0.6367189999999999,0.08007810000000001,-0.238281
200644681,1,-0.5820310000000001,0.19531199999999999,0.0371094
200646779,1,-0.564453,0.234375,0.158203
200649389,1,-0.546875,0.429688,0.253906
200651997,1,-0.382812,0.5820310000000001,0.244141
200654606,1,-0.134766,0.720703,0.224609
200657215,1,0.0488281,1.25586,0.134766
200659825,1,-0.05664059999999999,1.6054700000000002,0.0292969
200662433,1,0.0625,1.9296900000000001,-0.107422
200665042,1,0.5976560000000001,2.41602,-0.40820300000000004
200667652,1,0.765625,2.48828,-0.6601560000000001
200670260,1,0.8574219999999999,2.40625,-1.19531
200672870,1,0.8007810000000001,2.3378900000000002,-1.60742
200675503,1,0.7714840000000001,2.2128900000000002,-1.79688
200678088,1,0.617188,2.14062,-1.51367
200680697,1,0.5507810000000001,2.1796900000000003,-1.33594
200685094,1,0.5976560000000001,2.3203099999999997,-1.2382799999999998
200687193,1,0.59375,2.40234,-1.13086
200689803,1,0.492188,2.5625,-0.96875
200692411,1,0.533203,2.6699200000000003,-1.08594
200695020,1,0.654297,2.5957,-1.0918
200697629,1,0.517578,2.4824200000000003,-0.7773439999999999
200700239,1,0.494141,2.3457,-0.654297
200702847,1,0.410156,1.9628900000000002,-0.363281
200705456,1,0.320312,1.82812,-0.230469
200708066,1,0.22656199999999999,1.7304700000000002,-0.126953
200710675,1,-0.236328,1.6601599999999999,-0.10546900000000001
200713284,1,-0.482422,1.65625,-0.177734
200715916,1,-0.6054689999999999,1.6835900000000001,-0.246094
200718957,1,-0.96875,1.625,-0.291016
200721113,1,-1.2304700000000002,1.43164,-0.289062
200725507,1,-1.8242200000000002,0.820312,-0.265625
200727606,1,-1.9609400000000001,0.6445310000000001,-0.236328
200730215,1,-1.98242,0.285156,-0.238281
200732832,1,-1.9628900000000002,0.0175781,-0.333984
200735441,1,-1.8085900000000001,-0.29882800000000004,-0.421875
200738056,1,-1.51367,-0.6347659999999999,-0.425781
200740665,1,-1.35156,-0.748047,-0.453125
200743272,1,-0.894531,-1.0117200000000002,-0.507812
200745881,1,-0.767578,-1.01367,-0.6054689999999999
200748483,1,-0.658203,-0.9707030000000001,-0.710938
200751093,1,-0.291016,-0.917969,-0.8613280000000001
200753697,1,-0.16406199999999999,-0.8613280000000001,-1.04883
200756332,1,-0.09960939999999999,-0.8066409999999999,-1.24414
200758915,1,0.0390625,-0.71875,-1.20508
200761525,1,0.175781,-0.564453,-1.07227
200765933,1,0.177734,-0.275391,-0.957031
200768033,1,0.11718800000000001,-0.146484,-1.06445
200770641,1,-0.046875,-0.0742188,-0.736328
200773250,1,-0.0585938,-0.111328,-0.664062
200775860,1,0.216797,-0.101562,-0.7910159999999999
200778471,1,0.222656,-0.240234,-0.515625
200781078,1,0.19531199999999999,-0.458984,-0.236328
200783688,1,0.162109,-0.679688,-0.046875
200786297,1,0.257812,-0.8339840000000001,0.00585938
200788906,1,0.427734,-0.9511719999999999,0.019531200000000002
200791514,1,0.726562,-1.27344,0.0234375
200794125,1,0.798828,-1.3418,0.015625
200796757,1,0.890625,-1.29102,0.0078125
200799341,1,0.972656,-1.26758,-0.00390625
200801950,1,0.9980469999999999,-1.2070299999999998,-0.00976562
200806348,1,0.9628909999999999,-1.15039,-0.00390625
200808442,1,0.9277340000000001,-1.05664,0.00976562
200811051,1,0.871094,-1.00781,0.0371094
200813661,1,0.773438,-0.9316409999999999,0.0742188
200816272,1,0.390625,-0.976562,0.150391
200818881,1,0.31445300000000004,-0.9589840000000001,0.169922
200821490,1,0.27929699999999996,-0.933594,0.17968800000000001
200824100,1,0.515625,-0.773438,0.177734
200826708,1,0.6347659999999999,-0.701172,0.183594
200829761,1,0.8183590000000001,-0.445312,0.177734
200832121,1,0.835938,-0.400391,0.175781
200834535,1,0.8417969999999999,-0.363281,0.167969
200837171,1,0.863281,-0.36132800000000004,0.162109
200839755,1,0.9355469999999999,-0.390625,0.154297
200842363,1,1.07227,-0.25195300000000004,0.152344
200846760,1,1.29883,-0.193359,0.130859
200848868,1,1.47266,-0.390625,0.11523399999999999
200851492,1,1.56445,-0.4375,0.109375
200854103,1,1.6445299999999998,-0.380859,0.107422
200856725,1,1.7128900000000002,0.0898438,0.08007810000000001
200859333,1,1.78125,0.257812,0.07617189999999999
200861946,1,1.8691400000000002,0.230469,0.07617189999999999
200864555,1,1.9121099999999998,0.22656199999999999,0.08007810000000001
200867165,1,1.8671900000000001,0.228516,0.0898438
200869773,1,1.8476599999999999,0.24218800000000001,0.09179689999999999
200872381,1,1.7734400000000001,0.333984,0.111328
200874989,1,1.7109400000000001,0.380859,0.111328
200877618,1,1.50781,0.626953,0.11718800000000001
200880203,1,1.35156,0.783203,0.123047
200882810,1,1.2070299999999998,0.9042969999999999,0.130859
200887216,1,1.03125,0.886719,0.14843800000000001
200889348,1,0.9863280000000001,0.7929689999999999,0.14843800000000001
200891957,1,0.941406,0.7089840000000001,0.144531
200894560,1,0.871094,0.533203,0.146484
200897169,1,0.701172,0.203125,0.167969
200899766,1,0.5820310000000001,0.10351600000000001,0.193359
200902375,1,0.515625,0.1875,0.212891
200904969,1,0.414062,-0.0625,0.26367199999999996
200907579,1,0.421875,0.05273440000000001,0.287109
200910188,1,0.396484,0.0703125,0.306641
200912797,1,0.199219,-0.25195300000000004,0.28125
200915405,1,0.05273440000000001,-0.35742199999999996,0.167969
200918039,1,-0.455078,-0.291016,-0.05273440000000001
200920623,1,-0.5273439999999999,-0.35742199999999996,-0.332031
200923233,1,-0.664062,-0.460938,-0.7695310000000001
200927630,1,-1.04492,-0.9589840000000001,-1.8457
200929729,1,-1.21289,-1.00391,-2.17188
200932338,1,-1.20898,-1.0332,-2.35938
200935403,1,-1.02539,-0.894531,-2.1582
200937776,1,-0.960938,-0.8339840000000001,-1.7382799999999998
200940166,1,-0.8808590000000001,-0.859375,-1.41992
200942776,1,-0.8222659999999999,-0.910156,-1.22852
200945384,1,-0.9941409999999999,-0.9433590000000001,-0.9082030000000001
200947993,1,-1.05664,-1.11719,-0.863281
200950603,1,-1.28906,-0.96875,-0.5664060000000001
200953211,1,-1.35352,-0.9160159999999999,-0.429688
200955820,1,-1.30859,-0.941406,-0.335938
200958453,1,-1.11523,-0.8164060000000001,-0.259766
200961038,1,-1.04688,-0.835938,-0.21093800000000001
200963647,1,-0.945312,-0.9472659999999999,-0.09375
200968045,1,-0.355469,-1.5820299999999998,0.09960939999999999
200970143,1,-0.0488281,-1.6132799999999998,0.09179689999999999
200972752,1,0.322266,-1.36719,-0.011718799999999998
200975361,1,0.8066409999999999,-0.9863280000000001,-0.246094
200977969,1,1.47656,0.0664062,-0.8300780000000001
200980578,1,1.60742,0.648438,-1.09375
200983188,1,1.57812,1.13281,-1.36523
200985797,1,0.9824219999999999,1.7226599999999999,-1.59766
200988405,1,0.7226560000000001,1.8378900000000002,-1.5293
200991014,1,0.378906,1.8789099999999999,-1.3554700000000002
200993624,1,0.400391,1.7929700000000002,-1.21094
200996232,1,0.490234,1.70117,-1.04883
200998866,1,0.248047,1.48633,-0.9863280000000001
201001450,1,-0.00195312,1.34961,-1.01562
201004060,1,-0.37695300000000004,1.1132799999999998,-1.34961
201008457,1,-1.24805,0.595703,-2.1503900000000002
201010555,1,-1.56055,0.5976560000000001,-2.33203
201013164,1,-1.8710900000000001,0.5195310000000001,-2.2753900000000002
201015772,1,-1.98438,0.5527340000000001,-2.1621099999999998
201018382,1,-1.9648400000000001,0.6191409999999999,-1.58008
201020990,1,-1.9960900000000001,0.654297,-1.40039
201023601,1,-1.72852,0.669922,-0.9199219999999999
201026208,1,-1.6132799999999998,0.7441409999999999,-0.6503909999999999
201028817,1,-1.56445,0.855469,-0.591797
201031426,1,-1.3632799999999998,1.10352,-0.46875
201034036,1,-1.20508,1.25195,-0.486328
201036644,1,-1.27148,1.2793,-0.533203
201039279,1,-0.839844,1.66602,-0.671875
201041863,1,-0.46875,1.86133,-0.7148439999999999
201044472,1,-0.26757800000000004,2.05078,-0.8652340000000001
201048869,1,0.09179689999999999,2.0566400000000002,-0.7695310000000001
201051160,1,0.246094,1.9121099999999998,-0.6289060000000001
201053578,1,0.445312,1.75195,-0.539062
201056186,1,0.5683590000000001,1.6132799999999998,-0.466797
201058794,1,0.6132810000000001,1.375,-0.261719
201061404,1,0.59375,1.32031,-0.16406199999999999
201064012,1,0.5058590000000001,1.35742,-0.0214844
201066623,1,0.40429699999999996,1.43555,0.0332031
201069230,1,0.333984,1.42969,0.06054690000000001
201071839,1,0.34570300000000004,1.38281,0.167969
201074448,1,0.353516,1.29492,0.181641
201077058,1,0.439453,1.20117,0.177734
201079691,1,0.53125,1.07617,0.205078
201082276,1,0.5976560000000001,0.9472659999999999,0.199219
201084884,1,0.6679689999999999,0.8027340000000001,0.17968800000000001
201089281,1,0.7851560000000001,0.255859,0.162109
201091380,1,0.75,0.0332031,0.169922
201093989,1,0.701172,-0.175781,0.175781
201096597,1,0.626953,-0.193359,0.175781
201099206,1,0.560547,-0.277344,0.181641
201101816,1,0.496094,-0.335938,0.183594
201104424,1,0.378906,-0.38867199999999996,0.17968800000000001
201107033,1,0.318359,-0.416016,0.183594
201109643,1,0.199219,-0.5,0.191406
201112252,1,-0.0253906,-0.595703,0.197266
201114861,1,-0.09375,-0.6054689999999999,0.214844
201117469,1,-0.09375,-0.59375,0.220703
201120103,1,0.03125,-0.642578,0.199219
201122688,1,-0.00195312,-0.6914060000000001,0.201172
201125296,1,-0.046875,-0.716797,0.201172
201129694,1,-0.28320300000000004,-0.658203,0.183594
201131793,1,-0.414062,-0.6054689999999999,0.271484
201134403,1,-0.6289060000000001,-0.419922,0.429688
201137013,1,-1.6484400000000001,-2.11328,1.42383
201139622,1,-2.47852,-3.63867,1.85742
201142232,1,-2.40234,-3.6347699999999996,1.82617
201144841,1,-1.8867200000000002,-2.1191400000000002,1.60742
201147449,1,-1.5195299999999998,-1.01562,1.15039
201150058,1,-0.751953,0.0332031,0.623047
201152668,1,-0.0371094,2.5566400000000002,-0.386719
201155276,1,0.394531,2.3378900000000002,-1.25391
201158334,1,0.142578,1.79102,-2.6386700000000003
