lowG_data.timeStamp_lowG,has_lowG_data,lowG_data.ax,lowG_data.ay,lowG_data.az,lowG_data.gx,lowG_data.gy,lowG_data.gz,lowG_data.mx,lowG_data.my,lowG_data.mz
194850002,1,0.009516,-0.030378,1.06866,-4.0425,1.2775,-7.175,0.40138,0.1092,-0.5062399999999999
194853891,1,-0.030438999999999997,-0.017446,1.02425,-4.3925,-3.2375,3.28125,0.37758,0.11494000000000001,-0.5754
194856500,1,0.014700999999999999,-0.022143,1.05597,-0.97125,0.5425,-21.77,0.40824,0.18032,-0.52584
194859109,1,0.248392,-0.921466,1.9986,-1.6275,-0.28,-11.6988,0.3997,0.14196,-0.5404
194861718,1,-0.206668,0.762256,1.9986,-6.50125,5.215,17.0362,0.37954,0.12684,-0.53382
194864328,1,1.01223,-1.4177,1.9986,-5.04,-2.49375,5.32875,0.40431999999999996,0.20664000000000002,-0.53032
194866936,1,-0.332389,1.8445799999999999,1.9986,-3.57875,-1.05,-4.2175,0.39955999999999997,0.1281,-0.532
194869550,1,-0.211548,1.9986,1.9986,-3.78875,1.07625,-4.06875,0.38682,0.13888,-0.539
194872158,1,1.52,0.17616800000000002,1.9986,-4.0425,2.23125,-3.68375,0.39662,0.13412000000000002,-0.57722
194874772,1,-0.654896,-1.88435,1.9986,-3.56125,2.1875,-7.07875,0.37786,0.15008,-0.5572
194877381,1,-0.707905,-0.9007870000000001,1.9986,-2.905,2.35375,-9.14375,0.35882,0.16212000000000001,-0.5633600000000001
194879995,1,0.353312,-0.127368,1.9986,-3.1675,-4.655,-0.60375,0.34131999999999996,0.17892,-0.5558
194882605,1,0.036233999999999995,0.862784,1.9986,-3.045,-3.15,-6.7025,0.3262,0.17682,-0.5566399999999999
194885218,1,-0.052521000000000005,-1.9986,1.9986,-4.4975,5.6875,-2.2575,0.30338000000000004,0.19585999999999998,-0.55412
194887827,1,-0.35892399999999997,-1.40221,1.9986,-5.22375,5.27625,2.23125,0.27538,0.21098000000000003,-0.55174
194890442,1,0.12261,1.35664,1.9986,-3.6575,-3.94625,2.5025,0.2653,0.20845999999999998,-0.5502
194894334,1,-0.285846,-1.6944,1.9986,-5.39,0.72625,6.1075,0.2352,0.22399999999999998,-0.5621
194896950,1,0.964471,0.516304,1.9986,-4.36625,2.72125,-1.07625,0.22638000000000003,0.21994,-0.5684
194899560,1,0.7269369999999999,0.845216,1.9986,-3.80625,1.98625,-6.37,0.21671999999999997,0.2177,-0.55958
194902173,1,-0.873642,-1.9925599999999999,1.9986,-3.64,2.58125,-5.74875,0.19627999999999998,0.21252,-0.55986
194904850,1,1.1306399999999999,-0.520818,1.9986,-4.97,2.89625,2.66875,0.18494000000000002,0.21322,-0.5663
194907466,1,0.116022,0.680028,1.9986,-3.92,-4.0425,0.30625,0.17668,0.20384000000000002,-0.56112
194910075,1,-0.445788,-0.8964559999999999,1.9986,-3.8675,7.95375,-8.995,0.1617,0.19418,-0.56434
194912688,1,1.9691400000000001,-0.519964,1.9986,-5.18875,3.36875,9.66875,0.16072,0.18367999999999998,-0.56518
194915297,1,-0.054473,0.353068,1.9986,-3.8325,-2.59,-4.15625,0.14014000000000001,0.16744,-0.55328
194917912,1,-0.49708900000000006,-0.75945,1.9986,-4.8825,6.125,-4.08625,0.13524,0.15932000000000002,-0.55762
194920521,1,0.928908,-1.0790899999999999,1.9986,-4.0425,0.41125,-3.9375,0.13202,0.1498,-0.55076
194923135,1,0.335866,-0.318359,1.9986,-3.605,2.98375,-5.88,0.12908,0.13635999999999998,-0.5572
194925744,1,-0.496296,-0.174826,1.9986,-3.43,1.6625,-8.4175,0.12782000000000002,0.12712,-0.5628
194928359,1,1.06579,-0.8651629999999999,1.9986,-3.66625,1.61875,-5.0925,0.13174,0.11774000000000001,-0.5566399999999999
194930969,1,0.22405300000000003,-0.263642,1.9986,-4.9525,3.325,-2.30125,0.1316,0.10542,-0.5632199999999999
194934908,1,0.09979600000000001,-0.400343,1.9986,-5.85375,4.31375,4.68125,0.15134,0.09632,-0.58772
194937518,1,-0.130418,-0.135908,1.9986,-2.28375,2.52,-12.5125,0.15288,0.09072000000000001,-0.5943
194940131,1,-0.23240999999999998,0.34465,1.9986,-5.81,3.26375,4.935,0.1617,0.07728,-0.59822
194942740,1,0.084912,-0.665937,1.9986,-5.83625,1.9775,8.085,0.16702,0.0665,-0.59948
194945353,1,0.073627,-0.460672,1.9986,-2.52,2.2575,-14.6388,0.1673,0.05516,-0.6050800000000001
194947963,1,-0.24216999999999997,0.201605,1.9986,-4.7075,3.10625,-3.31625,0.1722,0.04438,-0.60844
194950576,1,0.028792,-0.366,1.9986,-4.025,2.30125,-4.62,0.18228,0.03248,-0.60578
194953185,1,0.118218,0.030744,1.9986,-4.025,2.45875,-5.3725,0.1911,0.0217,-0.6050800000000001
194955800,1,-0.10833599999999999,0.159637,1.9986,-3.64875,2.70375,-4.9525,0.18732000000000001,-0.00476,-0.59346
194958410,1,-0.023851,-0.18788,1.9986,-3.605,1.58375,-8.295,0.19754000000000002,-0.01876,-0.595
194961022,1,0.169214,0.111508,1.9986,-5.5125,0.91875,7.90125,0.20636,-0.03612,-0.5957
194963632,1,0.09979600000000001,-0.102358,1.9986,-4.9525,8.225,0.5075,0.21994,-0.049839999999999995,-0.60004
194966244,1,-0.013847,-0.052338,1.9986,-4.26125,5.4425,-1.40875,0.22918000000000002,-0.06594,-0.59738
194968853,1,0.20008,-0.018788,1.9986,-6.41375,1.53125,9.86125,0.24821999999999997,-0.08946,-0.59388
194971467,1,0.101016,-0.19184500000000002,1.9986,-4.64625,4.27875,-2.0475,0.28238,-0.10024,-0.5905199999999999
194975435,1,0.154086,0.256017,1.9986,-4.4975,1.855,-1.6275,0.32746,-0.11732000000000001,-0.6041
194978050,1,0.12383,0.17140999999999998,1.9986,-4.095,0.525,-4.6375,0.35896,-0.1162,-0.60382
194980660,1,0.10248,0.194712,1.9986,-3.6225,2.44125,-5.915,0.39536,-0.10878,-0.59262
194983274,1,0.121939,0.188063,1.9986,-3.75375,0.8925,-4.2175,0.42728,-0.08946,-0.58478
194985884,1,0.0427,0.22795700000000002,1.9986,-2.45875,-3.0625,-6.0375,0.45724,-0.0546,-0.5777800000000001
194988496,1,0.10363900000000001,0.19099100000000002,1.9986,-2.68625,-2.835,-7.79625,0.47376,-0.006999999999999999,-0.56686
194991106,1,0.188246,0.320128,1.9986,-0.2975,1.12,-24.29,0.48566000000000004,0.04942,-0.5642
194993718,1,0.168726,0.620492,1.9986,-4.27,-1.58375,1.015,0.46088,0.13342,-0.55356
194996328,1,0.30994099999999997,0.543388,1.9986,-1.3125,-2.8875,-13.2475,0.42098,0.17444,-0.5310199999999999
194998941,1,0.37746799999999997,0.9203680000000001,1.9986,-2.8875,2.10875,-8.6275,0.38024,0.20761999999999997,-0.5306
195001549,1,0.485804,0.9052399999999999,1.9986,-3.15,2.17875,-10.8588,0.33054,0.23464000000000002,-0.5293399999999999
195004163,1,0.35014,0.891576,1.9986,-3.45625,2.0475,-6.08125,0.27566,0.2471,-0.52598
195007214,1,0.393999,0.796111,1.9986,-5.95875,1.085,5.52125,0.21896,0.23715999999999998,-0.53088
195009637,1,0.521489,0.643428,1.9986,-2.8875,-0.28,-13.93,0.15988,0.20594,-0.53942
195012052,1,0.358558,0.8987129999999999,1.9986,-2.835,0.44625,-5.3725,0.11158,0.15442,-0.55216
195016002,1,0.3843,0.428464,1.9986,-0.83125,-1.65375,-19.8013,0.08974,0.045919999999999996,-0.57162
195018612,1,0.21099899999999996,0.18544000000000002,1.9986,-4.6375,4.64625,-4.90875,0.12362000000000001,-0.07728,-0.581
195021225,1,0.698145,-0.12871,1.9986,-1.40875,5.71375,-14.245,0.18032,-0.12978,-0.59248
195023834,1,0.41370200000000007,-0.343979,1.9986,-4.83,1.68,-3.5,0.26334,-0.15875999999999998,-0.59192
195026446,1,0.669536,-0.231312,1.9986,-4.47125,-1.07625,-2.4675,0.33124000000000003,-0.14126,-0.59612
195029054,1,0.7449319999999999,0.29768,1.9986,-3.75375,2.56375,-3.87625,0.38024,-0.09436,-0.59892
195031668,1,0.526247,0.214171,1.9986,-3.5,2.54625,-5.18,0.41244,-0.03808,-0.5971
195034276,1,0.5383859999999999,0.223748,1.9986,-3.85875,-3.05375,-14.6912,0.39704,0.03528,-0.60144
195036890,1,0.28310100000000005,0.296094,1.9986,-3.35125,5.99375,-2.79125,0.35224,0.0826,-0.58968
195039499,1,-0.378017,-0.032025,1.9986,-4.795,-3.5875,-5.67,0.29848,0.11424000000000001,-0.58226
195042110,1,-0.153354,-0.41656899999999997,1.9986,-6.92125,-4.445,13.79,0.23744,0.11592000000000001,-0.58828
195044718,1,0.000732,-0.3355,1.9986,-5.9325,8.79375,0.49875,0.18186,0.09268,-0.5846399999999999
195047332,1,0.064416,-0.076616,1.9986,-2.40625,0.30625,-24.3687,0.13776,0.01414,-0.58072
195049940,1,-0.115351,-0.22252800000000003,1.9986,-5.45125,1.7325,3.92,0.133,-0.04004,-0.57316
195052552,1,0.075823,-0.20624099999999998,1.9986,-4.08625,5.31125,-4.61125,0.13706,-0.09548,-0.5705
195056581,1,0.261812,-0.319396,1.9986,-3.29875,1.46125,-7.4725,0.18928,-0.15596,-0.58422
195059194,1,-0.188307,-0.260531,1.9986,-3.84125,0.455,-5.81,0.24136,-0.1904,-0.57596
195061804,1,0.25046599999999997,-0.150792,1.9986,-3.2725,1.49625,-16.1,0.28854,-0.2044,-0.5768
195064417,1,-0.25058800000000003,-0.104127,1.9986,-3.6575,12.5475,-13.825,0.34454,-0.19992000000000001,-0.5712
195067028,1,0.12285399999999999,0.356362,1.9986,-1.84625,-2.5725,-12.565,0.39284,-0.17878,-0.56728
195069638,1,-0.305732,0.35977800000000004,1.9986,-1.39125,2.17,-21.945,0.43722,-0.14307999999999998,-0.5637800000000001
195072247,1,-0.036905,-0.352763,1.9986,-3.4825,5.76625,-0.93625,0.47236000000000006,-0.0679,-0.56476
195074860,1,-0.122366,0.219173,1.9986,-3.2375,3.80625,-6.265,0.47403999999999996,-0.0071400000000000005,-0.5653199999999999
195077469,1,-0.032269,0.146583,1.9986,-4.33125,2.45875,-0.91,0.45038,0.04718,-0.54824
195080080,1,-0.062708,0.041358,1.9986,-4.13,4.80375,-5.24125,0.42448,0.08806,-0.5502
195082689,1,-0.005734,0.031537,1.9986,-3.59625,-4.445,-5.76625,0.39578,0.12445999999999999,-0.5621
195085300,1,0.124196,-0.358192,1.9986,-3.59625,3.1675,-5.5825,0.36554000000000003,0.14952000000000001,-0.56028
195087909,1,-0.002379,-0.408761,1.9986,-4.34,5.08375,-4.445,0.32536,0.16534000000000001,-0.56238
195090520,1,0.038857,-0.20947399999999997,1.9986,-4.99625,4.85625,5.25875,0.29372,0.17107999999999998,-0.56938
195093129,1,-0.001464,-0.315309,1.9986,-5.565,11.2,-3.57,0.26348,0.16435999999999998,-0.57428
195097190,1,0.11840099999999999,-0.052703999999999994,1.9986,-2.7475,14.3763,-11.2437,0.20244,0.12782000000000002,-0.59906
195099799,1,0.38356799999999996,0.010187,1.9986,-4.62875,-1.11125,-2.24,0.17457999999999999,0.09408,-0.6006
195102410,1,0.02074,-0.022509,1.9986,-4.7075,-4.27875,-2.5375,0.15456,0.04872,-0.6034
195105019,1,0.25650500000000004,-0.186172,1.9986,-3.50875,4.0775,-7.7875,0.15064,-0.00896,-0.60312
195108072,1,0.0068319999999999995,-0.393999,1.9986,-3.815,2.07375,-10.3075,0.17248,-0.06888,-0.59724
195110548,1,0.139629,0.146156,1.9986,-2.59,-4.24375,-20.9212,0.20972,-0.1253,-0.59724
195112964,1,0.549549,0.23539899999999997,1.9986,-2.2575,1.12,-3.42125,0.26306,-0.1596,-0.59402
195115575,1,-0.133651,0.16958,1.9986,-5.69625,6.405,6.01125,0.32452,-0.17332,-0.5887
195118186,1,0.244732,-0.10418800000000002,1.9986,-2.98375,-9.345,-10.6663,0.37884,-0.16435999999999998,-0.56504
195120796,1,0.229726,-0.074847,1.9986,-2.26625,-11.7863,-20.8075,0.4473,-0.08456,-0.5545399999999999
195123406,1,0.07356599999999999,0.33379200000000003,1.9986,-2.91375,-1.3125,-16.905,0.46396000000000004,-0.01568,-0.5514600000000001
195126016,1,-0.185318,-0.11278900000000001,1.9986,-5.55625,6.3175,2.52,0.44856,0.06622,-0.5476800000000001
195128624,1,0.315309,-0.11986500000000001,1.9986,-4.19125,7.62125,-4.96125,0.4067,0.12992,-0.55524
195131234,1,0.025986000000000002,0.023180000000000003,1.9986,-4.08625,1.60125,-5.4425,0.34552,0.17528,-0.5523
195133845,1,0.32256799999999997,-0.102907,1.9986,-3.70125,-2.5375,-4.4975,0.27061999999999997,0.18928,-0.5628
195137905,1,0.318176,0.308172,1.9986,-2.44125,4.03375,-12.3638,0.18858,0.14252,-0.58506
195140519,1,0.214842,0.18971,1.9986,-4.64625,-2.75625,4.57625,0.16072,0.07322000000000001,-0.59864
195143128,1,0.273036,-0.040626,1.9986,-4.57625,-8.75,2.23125,0.16856,-0.04396,-0.60956
195145736,1,0.085888,0.29133600000000004,1.9986,-0.665,-2.625,-20.09,0.21952,-0.10835999999999998,-0.6111
195148346,1,0.19215,0.6110979999999999,1.9986,-2.38875,5.36375,-9.82625,0.29694,-0.14014000000000001,-0.60242
195150956,1,0.257786,0.366976,1.9986,-5.29375,6.3175,0.385,0.36904000000000003,-0.13047999999999998,-0.58744
195153566,1,0.196969,0.5551,1.9986,-4.15625,1.505,-4.75125,0.4263,-0.07966000000000001,-0.5747
195156176,1,0.10693299999999999,0.58804,1.9986,-2.93125,5.4775,-5.67,0.4585,-0.00028,-0.58198
195158786,1,-0.173362,0.712724,1.9986,-3.73625,2.5025,-5.4775,0.43582,0.0791,-0.55566
195161396,1,0.2928,0.27999,1.9986,-3.52625,0.55125,4.96125,0.40012,0.1442,-0.55552
195164006,1,0.169458,0.856928,1.9986,-6.09,2.93125,-2.07375,0.33866,0.1848,-0.5593
195166616,1,-0.16409,0.68747,1.9986,-4.9,6.545,3.22,0.26894,0.1981,-0.55398
195169226,1,0.17202,0.650199,1.9986,-1.435,-3.71875,-18.165,0.20845999999999998,0.17752,-0.5632199999999999
195171836,1,0.177022,0.878034,1.9986,-1.88125,4.62,-21.735,0.14895999999999998,0.10695999999999999,-0.57134
195174446,1,-0.156221,0.707417,1.9986,-2.49375,-3.17625,-6.16,0.1309,0.045360000000000004,-0.5797399999999999
195178533,1,0.158356,1.04493,1.9986,-4.55875,-9.205,-5.1975,0.17135999999999998,-0.0462,-0.60256
195181142,1,-0.022265,0.960628,1.9986,-3.78,0.30625,-6.50125,0.2065,-0.09827999999999999,-0.60424
195183752,1,0.197945,0.72712,1.9986,-3.85,-3.21125,-2.5025,0.2709,-0.1295,-0.5999
195186362,1,0.009943,1.28149,1.9986,-2.86125,1.0325,-1.0325,0.32899999999999996,-0.13454000000000002,-0.59346
195188973,1,0.161467,0.648247,1.9986,-4.865,-2.79125,4.305,0.38808000000000004,-0.12025999999999999,-0.59346
195191583,1,0.240096,1.2039600000000001,1.9986,-0.455,-7.84,-19.6437,0.4417,-0.06804,-0.58044
195194191,1,0.058926,0.895114,1.9986,-6.125,7.9975,8.56625,0.4564,0.03528,-0.57848
195196800,1,0.16714,0.938485,1.9986,-4.41875,7.3325,-8.8725,0.4389,0.10472000000000001,-0.56952
195199411,1,0.104798,0.9699,1.82292,-5.55625,-0.1925,7.595,0.38261999999999996,0.14937999999999999,-0.55412
195202020,1,0.053252999999999995,0.895724,1.3592,-3.78875,-12.25,-7.34125,0.32074,0.18717999999999999,-0.5565
195205058,1,0.26626500000000003,1.02407,0.71736,-5.04875,-0.2975,6.20375,0.26166,0.18717999999999999,-0.55902
195207546,1,-0.102297,1.13899,0.569496,-2.695,5.67875,-22.1025,0.19614,0.16477999999999998,-0.56966
195209963,1,0.205875,0.885293,0.326777,-2.51125,-2.63375,-18.8388,0.15442,0.11045999999999999,-0.57176
195212571,1,0.18287799999999999,1.2152399999999999,-0.432673,-2.33625,-4.515,-7.83125,0.13972,0.03528,-0.5744199999999999
195215180,1,-0.111874,1.15973,-0.832467,-7.14875,1.72375,9.4675,0.1449,-0.03682,-0.5838
195219160,1,0.301279,0.852658,-1.5353700000000001,-1.855,7.42,-20.7375,0.25004,-0.13706,-0.5980800000000001
195221769,1,0.17568,0.9857600000000001,-1.94547,-4.96125,0.2625,4.15625,0.32004,-0.15274000000000001,-0.59248
195224378,1,-0.02257,0.827465,-1.9986,-2.77375,-4.3925,-10.675,0.38234,-0.14265999999999998,-0.5922
195226987,1,0.25607800000000003,0.869433,-1.9986,-3.6925,-9.56375,-4.3575,0.43764,-0.10794000000000001,-0.5777800000000001
195229596,1,-0.145058,1.18096,-1.9986,-4.0425,1.2775,-5.20625,0.46942,-0.042839999999999996,-0.5727399999999999
195232205,1,0.047275,0.461892,-1.9986,-3.57,15.5138,-4.935,0.47053999999999996,0.03598,-0.5705
195234814,1,0.186355,0.949343,-1.9986,-3.6575,-10.15,-5.20625,0.44043999999999994,0.09926,-0.5637800000000001
195237423,1,0.05185,0.672647,-1.9986,-3.21125,-2.1175,-13.825,0.3969,0.15344000000000002,-0.5637800000000001
195240032,1,0.025681,0.705831,-1.9986,-4.2875,4.82125,-0.6125,0.31738,0.18004,-0.5524399999999999
195242639,1,0.015006,0.936838,-1.9986,-4.80375,2.275,0.04375,0.25522,0.1729,-0.56042
195245248,1,-0.06325700000000001,0.773419,-1.9986,-6.41375,-7.30625,7.735,0.19376,0.1365,-0.5706399999999999
195247857,1,0.14341099999999998,0.642452,-1.9986,-0.6125,7.84,-20.58,0.14854,0.04788,-0.5744199999999999
195250466,1,0.145607,0.7451760000000001,-1.9986,-4.9525,11.445,1.30375,0.15134,-0.0266,-0.5796
195253075,1,-0.043249,0.693753,-1.9986,-2.73,3.6925,-6.685,0.17948,-0.10038,-0.58044
195255684,1,0.064843,0.602863,-1.9986,-3.9375,5.0575,-7.91875,0.2359,-0.1449,-0.5776399999999999
195259779,1,0.071248,0.6411100000000001,-1.9986,-2.6425,2.09125,-14.1225,0.34776,-0.15792,-0.58632
195262388,1,0.09516000000000001,0.5024569999999999,-1.9986,-3.54375,13.2388,-7.18375,0.4102,-0.12754000000000001,-0.57736
195264997,1,0.093696,0.6502600000000001,-1.9986,-0.9625,4.33125,-13.1075,0.45682,-0.0679,-0.5761
195267606,1,0.079666,0.641598,-1.9986,-7.07,1.09375,16.1,0.46074,0.009940000000000001,-0.5703600000000001
195270213,1,0.021716,0.5795,-1.9986,-5.635,8.645,-0.805,0.43008,0.11074,-0.5707800000000001
195272822,1,-0.051789,0.53985,-1.9986,-2.9575,4.4275,-9.0125,0.37128,0.16366,-0.5664399999999999
195275431,1,0.083082,0.577548,-1.9986,-4.03375,6.67625,-2.2925,0.29708,0.18395999999999998,-0.57638
195278041,1,0.040320999999999996,0.44353100000000006,-1.9986,-2.485,0.14,-7.34125,0.23016,0.16477999999999998,-0.58408
195280650,1,0.18788,0.525942,-1.9986,-4.3925,-3.5175,-3.3075,0.16827999999999999,0.10794000000000001,-0.5723199999999999
195283258,1,-0.049532,0.515938,-1.9986,-3.4825,-12.5475,-6.265,0.14545999999999998,0.03864,-0.5663
195285866,1,0.34105100000000005,0.44103000000000003,-1.9986,-4.585,-2.5725,-3.4125,0.1512,-0.04088,-0.57904
195288474,1,0.12523299999999998,0.556747,-1.9986,-3.36,-4.57625,-11.55,0.1841,-0.11158,-0.58296
195291083,1,0.149084,0.465613,-1.9986,-1.95125,4.48,-11.7513,0.24598000000000003,-0.1554,-0.5838
195293693,1,0.038857,0.421083,-1.9986,-3.01,16.7913,-13.72,0.31766,-0.16982,-0.5744199999999999
195296299,1,0.109373,0.365939,-1.9986,-1.40875,0.7175,-15.0763,0.38514,-0.15414,-0.5706399999999999
195300391,1,0.186477,0.50325,-1.9986,-3.64,-3.45625,-2.86125,0.46493999999999996,-0.0175,-0.52136
195303001,1,0.20679,0.414922,-1.9986,-4.96125,-2.9575,-3.33375,0.45528,0.06692000000000001,-0.56182
195305611,1,0.09991799999999999,0.541009,-1.9986,-3.7275,1.855,-5.3375,0.4102,0.13985999999999998,-0.5584600000000001
195308220,1,0.01647,0.28468699999999997,-1.9986,-3.42125,2.9925,-4.06875,0.34748,0.17906,-0.5628
195310962,1,0.10687200000000001,0.419253,-1.9986,-2.09125,5.01375,-14.4113,0.2744,0.18564,-0.5723199999999999
195313569,1,0.144814,0.222162,-1.9986,-1.70625,6.39625,-16.73,0.20748000000000003,0.15344000000000002,-0.58128
195316179,1,0.222833,0.353007,-1.9986,-7.3675,-6.95625,16.24,0.16338,0.09352,-0.58282
195318788,1,0.157807,0.379542,-1.9986,-6.125,5.36375,14.3675,0.15834,-0.0238,-0.59346
195321398,1,0.032513,0.352702,-1.9986,-6.895,4.48875,9.75625,0.1799,-0.09954,-0.57624
195324006,1,0.09851499999999999,0.358009,-1.9986,-4.48875,6.53625,0.735,0.24038,-0.15175999999999998,-0.57736
195326616,1,-0.083082,0.41113999999999995,-1.9986,-3.84125,2.10875,-4.2875,0.10318,0.32074,-0.04438
195329222,1,0.15237799999999999,0.088877,-1.9986,-4.52375,1.155,-2.89625,0.23198000000000002,0.12684,-0.23226
195331832,1,0.186904,0.40381999999999996,-1.9986,-4.095,1.44375,-6.53625,0.37898000000000004,0.014419999999999999,-0.4158
195334441,1,0.545401,0.253272,-1.9986,-4.26125,-4.69875,-5.25,0.41888000000000003,0.0973,-0.43512
195337050,1,-0.26108000000000003,0.673623,-1.9986,-4.41875,-5.15375,-7.21875,0.39858000000000005,0.17668,-0.4263
195341124,1,0.536922,-0.37685799999999997,-1.46589,-5.1975,13.3,6.1775,0.31472,0.29554,-0.39816
195343734,1,-0.233264,-0.129503,-1.98262,-5.43375,9.135,1.79375,0.19852,0.3563,-0.3612
195346342,1,0.291031,0.738954,-1.32943,-6.02875,-14.4637,4.3225,0.12124000000000001,0.2758,-0.38416
195348951,1,0.020008,0.850096,-1.9986,-3.98125,-16.03,-8.63625,0.03318,0.08722,-0.3745
195351556,1,0.522404,-0.776225,-0.58621,-3.5175,17.2025,-4.2,0.0784,0.1281,-0.36008
195354165,1,-0.462929,0.55815,-1.51896,-5.10125,-4.34,-4.515,0.1757,0.32228,-0.31654
195356770,1,0.563884,0.303597,-0.458476,-3.5875,14.28,-4.76,0.11144000000000001,-0.06426,-0.33866
195359379,1,1.0614,-0.034831,-1.51414,-3.7625,-48.6763,-12.3988,0.1792,-0.04046,-0.31332
195361986,1,-0.63989,-0.5114850000000001,-1.9986,-4.1125,-2.7475,3.2725,0.3668,0.2086,-0.34034000000000003
195364595,1,-0.08967,-0.157685,-1.34804,-5.81875,24.0362,-0.95375,0.36568,0.03766,-0.34692
195367200,1,0.430172,-0.294508,-1.11941,-7.0,7.58625,7.5425,0.3171,-0.01974,-0.33684000000000003
195369810,1,0.30493899999999996,0.261019,-1.9986,-7.1575,5.64375,6.9125,0.42713999999999996,0.3416,-0.36666
195372418,1,0.29139699999999996,-0.950441,-1.37531,-7.67375,23.8525,13.3525,0.29946,0.18087999999999999,-0.39648
195375026,1,0.343491,-0.053741,-1.90357,-1.5575,16.4412,-6.29125,0.2072,0.1939,-0.39955999999999997
195377632,1,0.116998,-0.41266499999999995,-0.684359,-5.60875,1.855,-2.205,0.2478,0.39886,-0.41691999999999996
195381705,1,0.361608,0.580354,-1.51115,-2.98375,3.22,-6.2825,0.08596000000000001,0.11312,-0.42951999999999996
195384311,1,-0.282918,0.02928,-1.9986,-3.87625,-7.98,-6.4575,0.07153999999999999,0.11298,-0.54432
195386919,1,-0.105896,-0.202825,0.181231,-6.13375,-6.22125,7.30625,0.15862,0.13706,-0.44561999999999996
195389526,1,-0.223321,0.539118,-1.46308,-3.00125,-11.6988,-5.18,0.13538,-0.10626,-0.48244
195392136,1,0.302316,1.15595,-1.9986,-0.13125,-4.5325,-24.4125,0.20901999999999998,-0.14672000000000002,-0.46521999999999997
195394741,1,0.25315,0.32421500000000003,-1.52884,-6.44,-5.94125,16.765,0.37576,0.012320000000000001,-0.49783999999999995
195397349,1,0.320738,0.208254,0.052033,-4.83875,13.755,-1.4,0.3563,-0.09772,-0.49251999999999996
195399954,1,0.682346,0.784338,-0.597739,-5.4075,-4.34875,1.8025,0.4116,-0.00322,-0.47628000000000004
195402564,1,0.5142909999999999,-0.12712400000000001,-1.9113099999999998,-3.54375,1.75,-6.02875,0.44086000000000003,0.16268,-0.43582
195405171,1,0.43657700000000005,-0.888648,-1.6907400000000001,-3.5875,0.1225,-8.0675,0.35,0.12152,-0.48313999999999996
195407779,1,1.04261,0.8497299999999999,-1.77961,-4.0425,1.5925,-6.3175,0.294,0.16968,-0.46788
195410384,1,0.450668,0.010553,-1.16339,-3.31625,-5.53,-7.41125,0.20874,0.7917,0.5314399999999999
195412994,1,0.198311,0.447435,-1.9986,-5.53,12.5037,-1.21625,0.13412000000000002,0.28056,-0.41566000000000003
195415601,1,0.790621,-0.861869,-1.7902900000000002,-5.075,-6.405,5.67,0.1365,0.15567999999999999,-0.4998
195418652,1,-0.22118600000000002,-1.02352,-0.8501569999999999,-3.7625,0.23625,-10.7362,-0.03752,0.35504,-0.00406
195422447,1,-0.410286,0.168177,-1.9986,-3.185,11.865,-7.4025,-0.01344,0.48272,0.14406
195424863,1,-0.3294,-0.413275,-1.36463,-4.19125,-1.9075,-4.6375,0.02352,0.39816,0.17415999999999998
195427466,1,-0.362218,0.43724799999999997,0.068503,-4.2,21.4813,-2.05625,0.09646,0.39186,0.16422
195430076,1,0.427122,-0.021594,-0.904142,-4.85625,3.49125,-4.7425,0.19166,0.48888000000000004,0.16772
195432680,1,0.267729,-1.6994,-0.46543,-4.515,-2.07375,-5.635,0.20761999999999997,0.5132399999999999,0.1701
195435290,1,-0.29639899999999997,-0.517463,-1.36073,-3.92875,-7.07875,-5.18875,0.2114,0.54908,0.16646
195437896,1,0.884805,0.411445,-1.9986,-1.9425,2.695,-4.2875,0.21364,0.70868,0.16898
195440506,1,-0.12041400000000001,0.513376,-1.5268899999999999,-3.26375,3.43,-10.955,0.16534000000000001,0.73136,0.15078
195443110,1,-0.355691,0.178059,0.12315899999999999,-3.535,-3.05375,-13.8162,0.07658,0.6636,0.12152
195445720,1,-0.518622,-0.07137,-0.8548540000000001,-3.00125,11.2963,-5.34625,0.042,0.735,0.13104000000000002
195448326,1,0.693936,-0.610122,-1.1407,-5.5125,0.98,3.1675,-0.0602,0.60522,0.11172
195450936,1,0.0032939999999999996,0.386374,-1.8328099999999998,-3.49125,-1.4175,-2.51125,-0.08946,0.5545399999999999,0.11704
195453542,1,-0.297619,0.015493999999999999,-1.0675,-3.75375,-0.14875,-7.98,-0.062020000000000006,0.52654,0.09016
195456152,1,0.419375,0.264008,-1.7351400000000001,-3.2725,14.2887,-4.64625,-0.05432000000000001,0.38906,0.04886
195458758,1,-0.471286,-0.888343,-0.687653,-3.64875,-18.0075,-5.45125,-0.00798,0.32592,0.07392
195462784,1,-0.056852,-0.583831,-1.90698,-2.5375,-3.85,-10.5612,0.11508,0.3829,0.0574
195465390,1,-0.24930700000000003,0.6186010000000001,-1.9986,-4.795,2.80875,-2.31,0.17304,0.28518000000000004,-0.0037799999999999995
195468642,1,0.009882,-0.282064,-1.751,-3.5525,5.8275,-5.1975,0.34062,0.20342000000000002,-0.2548
195471248,1,0.274073,0.19642,-1.9986,-3.99,-2.695,-5.53875,0.44772,0.16477999999999998,-0.40963999999999995
195473858,1,0.0048189999999999995,-0.31811500000000004,-1.8397599999999998,-4.20875,0.98875,-5.18,0.46802,0.15148,-0.4585
195476466,1,-0.017263,0.260531,-1.8225,-3.4825,-0.455,0.1225,0.42951999999999996,0.091,-0.42433999999999994
