#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d
6, 5581, 2,    -0.30, 3,   boost,   -0.98,  86356.00, 1328.00,    0.28,    0.00, 40.3, 4.18, 4.13, 4.15,   9.58,  -0.54,  -0.91,  -0.06,   0.18,   0.09,   0.44,   0.39,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.29, 3,   boost,   -0.00,  86355.00, 1328.10,    0.38,    0.00, 40.3, 4.18, 4.13, 4.15,   9.82,  -0.65,  -0.72,  -0.25,   0.18,  -0.16,   0.45,   0.38,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.28, 3,   boost,   -0.98,  86361.00, 1327.53,   -0.19,    0.00, 40.3, 4.18, 4.13, 4.15,   9.77,  -0.56,  -0.98,  -0.19,   0.36,   0.02,   0.44,   0.38,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.27, 3,   boost,    0.49,  86360.00, 1327.62,   -0.09,    0.00, 40.3, 4.18, 4.13, 4.15,   9.66,  -0.62,  -1.16,   0.06,   0.18,   0.15,   0.44,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.26, 3,   boost,   -0.49,  86363.00, 1327.34,   -0.38,    0.00, 40.3, 4.18, 4.13, 4.15,   9.73,  -0.54,   2.81,  -0.06,   0.12,   0.21,   0.44,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.25, 3,   boost,   -0.49,  86357.00, 1327.91,    0.19,    0.00, 40.3, 4.18, 4.13, 4.15,   9.56,  -0.63,   2.85,   0.73,  -0.00,  -0.10,   0.44,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.24, 3,   boost,   -0.49,  86359.00, 1327.72,    0.00,    0.00, 40.3, 4.18, 4.13, 4.15,   9.63,  -0.34,   2.20,   0.91,   0.55,   0.51,   0.44,   0.38,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.23, 3,   boost,   -0.49,  86363.00, 1327.34,   -0.38,    0.00, 40.3, 4.18, 4.13, 4.15,   9.92,  -0.65,  -1.05,   0.48,   0.18,  -0.04,   0.45,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.22, 3,   boost,   -0.49,  86360.00, 1327.62,   -0.09,    0.00, 40.3, 4.18, 4.13, 4.15,   9.51,  -0.45,  -1.09,   0.91,  -0.00,   0.15,   0.44,   0.39,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.21, 3,   boost,   -0.00,  86358.00, 1327.81,    0.09,    0.00, 40.3, 4.18, 4.13, 4.15,  10.12,  -0.61,  -1.46,   1.58,   0.73,  -0.10,   0.44,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.20, 3,   boost,   -0.49,  86358.00, 1327.81,    0.09,    0.00, 40.3, 4.18, 4.13, 4.15,   9.80,  -0.64,  -1.49,   0.42,  -0.12,   0.21,   0.43,   0.40,  -0.45,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.19, 3,   boost,   -0.00,  86362.00, 1327.43,   -0.28,    0.00, 40.3, 4.18, 4.13, 4.15,   9.56,  -0.72,  -1.05,   0.12,  -0.06,  -0.40,   0.45,   0.38,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.18, 3,   boost,   -0.49,  86357.00, 1327.91,    0.19,    0.00, 40.3, 4.18, 4.13, 4.15,   9.80,   0.10,  -0.70,   0.06,  -0.55,   0.33,   0.44,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.17, 3,   boost,   -0.49,  86358.00, 1327.81,    0.09,    0.00, 40.3, 4.18, 4.13, 4.15,   9.58,  -0.55,  -1.35,  -0.49,  -0.18,   0.51,   0.44,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.16, 3,   boost,    0.49,  86378.00, 1325.92,   -1.80,    0.00, 40.3, 4.18, 4.13, 4.15,   8.10,  -0.68,  -1.70,   0.73,  -0.12,  -1.20,   0.46,   0.38,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.15, 3,   boost,   -0.00,  86363.00, 1327.34,   -0.38,    0.00, 40.3, 4.18, 4.13, 4.15,  11.34,  -0.59,  -1.56,  -1.47,  -0.37,   1.18,   0.44,   0.38,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.14, 3,   boost,   -0.00,  86366.00, 1327.05,   -0.66,    0.00, 40.3, 4.18, 4.13, 4.15,   9.64,  -0.47,  -1.95,  -0.68,  -0.31,  -0.04,   0.44,   0.38,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.13, 3,   boost,    1.96,  86372.00, 1326.48,   -1.23,    0.00, 40.3, 4.18, 4.13, 4.15,   9.32,  -0.12,  -0.74,  -0.80,  -1.34,  -0.10,   0.44,   0.39,  -0.45,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.12, 3,   boost,    0.49,  86359.00, 1327.72,    0.00,    0.00, 40.3, 4.18, 4.13, 4.15,  10.86,  -0.80,   3.03,  -1.29,  -0.00,  -0.22,   0.44,   0.37,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.11, 3,   boost,   -1.96,  86359.00, 1327.72,    0.00,    0.01, 40.3, 4.18, 4.13, 4.15,   8.34,   0.63,   2.83,   0.85,  -0.55,   0.39,   0.45,   0.39,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.10, 3,   boost,    1.47,  86365.00, 1327.15,   -0.57,    0.03, 40.3, 4.18, 4.13, 4.15,   7.08,  -0.75,   2.67,  -0.74,  -0.18,   0.09,   0.45,   0.38,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.09, 3,   boost,    0.49,  86373.00, 1326.39,   -1.33,    0.13, 40.3, 4.18, 4.13, 4.15,  12.71,  -0.70,  -1.25,  -0.55,   0.43,  -0.40,   0.44,   0.39,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.08, 3,   boost,    2.45,  86373.00, 1326.39,   -1.33,    0.33, 40.3, 4.18, 4.13, 4.15,  11.77,  -0.41,  -0.51,   0.18,  -0.61,   0.15,   0.44,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.07, 3,   boost,   52.47,  86386.00, 1325.16,   -2.56,    0.69, 40.3, 4.18, 4.13, 4.15,  13.30,  -0.62,  -0.98,   1.16,  -0.61,   0.76,   0.44,   0.39,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.06, 3,   boost,   84.34,  86396.00, 1324.21,   -3.50,    1.23, 40.3, 4.18, 4.13, 4.15,  75.98,  -1.85,  -5.86,   2.99,  -2.81,  -0.83,   0.45,   0.38,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.05, 3,   boost,   88.75,  86444.00, 1319.67,   -8.05,    1.92, 40.3, 4.18, 4.13, 4.15,  93.23,   3.59,  -6.76,   8.97, -11.17,   1.31,   0.45,   0.38,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.04, 3,   boost,   81.89,  86348.00, 1328.76,    1.04,    2.75, 40.3, 4.18, 4.13, 4.15,  84.19,   0.25,  -1.90,   3.96,  -1.04,  -4.92,   0.45,   0.38,  -0.45,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.03, 3,   boost,  100.52,  86321.00, 1331.32,    3.60,    3.67, 40.3, 4.18, 4.13, 4.15,  95.97,  -2.84,  -3.29,   2.93,  -9.65,  -6.08,   0.42,   0.39,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.02, 3,   boost,  108.85,  86360.00, 1327.62,   -0.09,    4.66, 40.3, 4.18, 4.13, 4.15, 104.86,  -2.52,  -8.07,   3.35,   7.63,  -1.07,   0.45,   0.39,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,    -0.01, 3,   boost,  106.40,  86352.00, 1328.38,    0.66,    5.69, 40.3, 4.18, 4.13, 4.15, 120.71,   0.81,  -1.57,  16.66,  -4.76,   5.03,   0.44,   0.37,  -0.43,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.32, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.32, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.32, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.31, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.30, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.29, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.29, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.28, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.28, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.29, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.28, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.27, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.25, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.15, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.16, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.11, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.18, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.11, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.00, 3,   boost,  111.80,  86332.00, 1330.27,    2.56,    6.74, 40.3, 4.18, 4.13, 4.15, 119.56,  -3.18,  10.34,  15.19,   6.22,  -5.16,   0.45,   0.37,  -0.44,   6.19, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.01, 3,   boost,  108.36,  86326.00, 1330.84,    3.13,    7.81, 40.3, 4.18, 4.13, 4.15, 122.81,  -8.07,  -2.10,  12.63,  15.14,  -4.55,   0.44,   0.39,  -0.45,   6.35, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.01, 3,   boost,  108.36,  86326.00, 1330.84,    3.13,    7.81, 40.3, 4.18, 4.13, 4.15, 122.81,  -8.07,  -2.10,  12.63,  15.14,  -4.55,   0.44,   0.39,  -0.45,   6.35, 4.13, 0.00, 0.01, 0.00, 0.00
6, 5581, 2,     0.02, 3,   boost,  103.95,  86324.00, 1331.03,    3.32,    8.87, 40.3, 4.18, 4.14, 4.15, 111.91,  -0.16,  -5.39,  24.41,  10.86,   0.33,   0.44,   0.38,  -0.43,   6.44, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.02, 3,   boost,  103.95,  86324.00, 1331.03,    3.32,    8.87, 40.3, 4.18, 4.14, 4.15, 111.91,  -0.16,  -5.39,  24.41,  10.86,   0.33,   0.44,   0.38,  -0.43,   6.44, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.03, 3,   boost,  106.89,  86331.00, 1330.37,    2.65,    9.93, 40.3, 4.18, 4.14, 4.15, 114.84,  -0.75,  -6.50,  23.01,   2.01,  -0.10,   0.44,   0.39,  -0.44,   6.46, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.04, 3,   boost,  104.93,  86316.00, 1331.79,    4.07,   10.97, 40.3, 4.18, 4.14, 4.15, 115.50,   2.37,   7.00,   0.30, -23.32,  -0.10,   0.45,   0.38,  -0.45,   6.25, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.05, 3,   boost,  104.44,  86317.00, 1331.70,    3.98,   12.00, 40.3, 4.18, 4.14, 4.15, 112.58,   0.65,   7.54,  25.14,   6.53,  -9.56,   0.44,   0.39,  -0.45,   6.36, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.06, 3,   boost,  105.42,  86324.00, 1331.03,    3.32,   13.03, 40.3, 4.18, 4.14, 4.15, 110.51,  -1.80,  -4.56,  -0.55,   7.81,  -0.46,   0.45,   0.38,  -0.44,   6.43, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.07, 3,   boost,   86.79,  86323.00, 1331.13,    3.41,   14.06, 40.3, 4.18, 4.14, 4.15, 116.69,  -0.90,   5.64,   5.18,  -8.24,  -8.64,   0.44,   0.39,  -0.43,   6.40, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.08, 3,   boost,  116.70,  86337.00, 1329.80,    2.08,   15.10, 40.3, 4.18, 4.14, 4.15, 156.92,  -6.72,  -1.24,  -2.32,  20.32,  -3.33,   0.45,   0.38,  -0.44,   6.59, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.09, 3,   boost,  107.87,  86314.00, 1331.98,    4.26,   16.16, 40.3, 4.18, 4.14, 4.15, 116.62,  -3.17,  -8.13,  -8.92,   4.09,   3.75,   0.43,   0.40,  -0.44,   6.61, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.10, 3,   boost,  108.85,  86326.00, 1330.84,    3.13,   17.22, 40.3, 4.18, 4.14, 4.15, 123.33,  -6.97,   5.44, -20.39,   4.88,  -5.71,   0.43,   0.39,  -0.45,   6.68, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.11, 3,   boost,  107.87,  86320.00, 1331.41,    3.70,   18.29, 40.3, 4.18, 4.14, 4.15, 120.50,  -3.10,  -9.32,  -5.19,  10.01,  -2.84,   0.45,   0.38,  -0.45,   6.78, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.12, 3,   boost,  106.89,  86311.00, 1332.27,    4.55,   19.35, 40.3, 4.18, 4.14, 4.15, 115.01,  -2.89,   0.88, -36.56,  -0.55,   9.18,   0.44,   0.39,  -0.43,   6.73, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.13, 3,   boost,  106.89,  86326.00, 1330.84,    3.13,   20.41, 40.3, 4.18, 4.14, 4.15, 117.32,   2.99,  -2.17,  -9.10,  10.68,  -3.33,   0.44,   0.38,  -0.44,   6.84, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.14, 3,   boost,  103.95,  86317.00, 1331.70,    3.98,   21.46, 40.3, 4.18, 4.14, 4.15, 112.48,   0.85,  -5.03, -24.05,   9.34,  -3.64,   0.44,   0.39,  -0.44,   6.94, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.15, 3,   boost,  104.44,  86313.00, 1332.08,    4.36,   22.52, 40.3, 4.18, 4.14, 4.15, 119.59,   2.14,  -3.08, -27.23,   0.85,   4.97,   0.44,   0.38,  -0.45,   6.92, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.16, 3,   boost,  107.38,  86309.00, 1332.45,    4.74,   23.57, 40.3, 4.18, 4.14, 4.15, 112.91,  -0.01,  -7.51, -25.15,   3.78,  -9.31,   0.45,   0.39,  -0.43,   7.00, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.17, 3,   boost,  109.34,  86310.00, 1332.36,    4.64,   24.64, 40.3, 4.18, 4.14, 4.15, 118.69,  -1.98,   0.91, -12.70,  -8.79,  -3.33,   0.45,   0.39,  -0.43,   6.94, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.18, 3,   boost,  106.89,  86316.00, 1331.79,    4.07,   25.70, 40.3, 4.18, 4.14, 4.15, 116.64,   2.53,   2.06,  -8.24,  -1.77,   4.30,   0.44,   0.40,  -0.44,   6.90, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.19, 3,   boost,  107.87,  86285.00, 1334.73,    7.01,   26.76, 40.3, 4.18, 4.14, 4.15, 117.40,   2.99,   2.71,  -4.89,  -4.09,  -2.78,   0.45,   0.38,  -0.45,   6.88, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.20, 3,   boost,  106.40,  86327.00, 1330.75,    3.03,   27.83, 40.3, 4.18, 4.14, 4.15, 115.00,   0.78,   5.14,  -8.85,   6.10,  -7.48,   0.45,   0.39,  -0.44,   6.97, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.21, 3,   boost,  106.89,  86307.00, 1332.64,    4.93,   28.89, 40.3, 4.18, 4.14, 4.15, 115.43,  -1.35,  -6.65, -26.19,  12.76,  -4.55,   0.44,   0.39,  -0.44,   7.11, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.22, 3,   boost,  107.38,  86308.00, 1332.55,    4.83,   29.95, 40.3, 4.18, 4.14, 4.15, 114.05,  -2.90,  -1.31, -19.72,  -0.86, -12.43,   0.44,   0.39,  -0.42,   7.16, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.23, 3,   boost,  106.40,  86313.00, 1332.08,    4.36,   31.01, 40.3, 4.18, 4.14, 4.15, 114.75,  -6.75,   0.49, -25.21,  -0.25,  -1.44,   0.44,   0.38,  -0.44,   7.17, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.24, 3,   boost,  104.93,  86321.00, 1331.32,    3.60,   32.06, 40.3, 4.18, 4.14, 4.15, 114.10,  -3.73,  -7.85, -48.96,   7.38,  -2.72,   0.44,   0.39,  -0.44,   7.25, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.25, 3,   boost,  109.83,  86329.00, 1330.56,    2.84,   33.12, 40.3, 4.18, 4.14, 4.15, 112.11,   2.48,  -0.03, -18.99,   5.00,  -1.56,   0.44,   0.39,  -0.44,   7.30, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.26, 3,   boost,  103.95,  86329.00, 1330.56,    2.84,   34.19, 40.3, 4.18, 4.14, 4.15, 122.06,   0.46,   7.04, -36.69, -10.07,  -8.09,   0.44,   0.39,  -0.44,   7.26, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.27, 3,   boost,  108.36,  86322.00, 1331.22,    3.51,   35.25, 40.3, 4.18, 4.14, 4.15, 112.29,  -0.19,  -4.89, -22.83,  16.91,   1.55,   0.44,   0.37,  -0.42,   7.39, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.28, 3,   boost,  109.34,  86290.00, 1334.26,    6.54,   36.32, 40.3, 4.18, 4.14, 4.15, 119.38,   4.41,   0.19, -31.19,  -9.22,   3.87,   0.45,   0.37,  -0.42,   7.29, 4.14, 0.00, 0.00, 0.00, 0.00
6, 5581, 2,     0.29, 3,   boost,  107.87,  86282.00, 1335.01,    7.30,   37.39, 40.3, 4.18, 4.14, 4.15, 116.12,  -5.32,  -1.57, -33.02,   6.29,  -9.80,   0.43,   0.38,  -0.43,   7.40, 4.14, 0.00, 0.00, 0.00, 0.00
