#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10978, 2,KD9TQD,    -1.97, -71,   6, 3,   boost,   -0.00,  99320.00,  168.25,   -0.17,    0.00, 18.4, 8.28, 0.00, 4.14,   9.84,   0.39,  -0.93,  -0.55,  -0.55,   0.92,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880300, -89.4986003,   232.0, 2023, 11, 18, 17, 18, 48,        0,        0, 315,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 34,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -1.97, -71,  12, 3,   boost,   -0.00,  99320.00,  168.25,   -0.17,    0.00, 18.4, 8.28, 0.00, 4.14,   9.84,   0.39,  -0.93,  -0.55,  -0.55,   0.92,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880300, -89.4986003,   232.0, 2023, 11, 18, 17, 18, 48,        0,        0, 315,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 34,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -1.64, -71,   7, 3,   boost,   -0.00,  99320.00,  168.25,   -0.17,    0.00, 18.4, 8.28, 0.00, 4.14,   9.84,   0.39,  -0.93,  -0.55,  -0.55,   0.92,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880300, -89.4986003,   232.0, 2023, 11, 18, 17, 18, 48,        0,        0, 315,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 34,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -1.61, -71,   5, 3,   boost,   -0.00,  99320.00,  168.25,   -0.17,    0.00, 18.4, 8.28, 0.00, 4.14,   9.84,   0.39,  -0.93,  -0.55,  -0.55,   0.92,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880300, -89.4986003,   232.0, 2023, 11, 18, 17, 18, 48,        0,        0, 315,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 34,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -0.97, -71,   5, 3,   boost,   -0.00,  99320.00,  168.25,   -0.17,    0.00, 18.4, 8.28, 0.00, 4.14,   9.84,   0.39,  -0.93,  -0.55,  -0.55,   0.92,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880297, -89.4985999,   232.0, 2023, 11, 18, 17, 18, 49,        0,        0,   0,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -0.97, -71,   7, 3,   boost,   -0.00,  99320.00,  168.25,   -0.17,    0.00, 18.4, 8.28, 0.00, 4.14,   9.84,   0.39,  -0.93,  -0.55,  -0.55,   0.92,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880297, -89.4985999,   232.0, 2023, 11, 18, 17, 18, 49,        0,        0,   0,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -0.97, -62,   6, 3,   boost,   -0.00,  99320.00,  168.25,   -0.17,    0.00, 18.4, 8.28, 0.00, 4.14,   9.84,   0.39,  -0.93,  -0.55,  -0.55,   0.92,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880297, -89.4985999,   232.0, 2023, 11, 18, 17, 18, 49,        0,        0,   0,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -0.63, -71,   7, 3,   boost,    2.01,  99322.00,  168.08,   -0.34,    0.99, 18.4, 8.28, 0.00, 4.14,   9.86,  -0.04,  -0.88,   0.00,  -0.67,   0.55,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880297, -89.4985999,   232.0, 2023, 11, 18, 17, 18, 49,        0,        0,   0,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -0.60, -71,   8, 3,   boost,    2.01,  99322.00,  168.08,   -0.34,    0.99, 18.4, 8.28, 0.00, 4.14,   9.86,  -0.04,  -0.88,   0.00,  -0.67,   0.55,   0.80,   0.36,  -0.03,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880297, -89.4985999,   232.0, 2023, 11, 18, 17, 18, 49,        0,        0,   0,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,    -0.03, -71,   6, 3,   boost,   67.89,  99297.00,  170.20,    1.78,   21.89, 18.4, 8.28, 0.00, 4.14,  75.21,  -1.33,  -5.82, -14.65,  16.30,  14.53,   0.80,   0.34,  -0.04,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880297, -89.4985999,   232.0, 2023, 11, 18, 17, 18, 49,        0,        0,   0,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,     0.00, -73,  10, 3,   boost,   67.89,  99297.00,  170.20,    1.78,   21.89, 18.4, 8.28, 0.00, 4.14,  75.21,  -1.33,  -5.82, -14.65,  16.30,  14.53,   0.80,   0.34,  -0.04,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880297, -89.4985999,   232.0, 2023, 11, 18, 17, 18, 49,        0,        0,   0,   0,   1.5,   0.8,   1.2,  0, 36, 38,  0,  0,  0,  0,  0,  0, 28,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 22,  0, 27,  0,  0, 36, 33
6, 10978, 2,KD9TQD,     0.03, -63,   8, 3,   boost,   67.89,  99297.00,  170.20,    1.78,   21.89, 18.4, 8.28, 0.00, 4.14,  75.21,  -1.33,  -5.82, -14.65,  16.30,  14.53,   0.80,   0.34,  -0.04,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.07, -66,   8, 3,   boost,   72.42,  99272.00,  172.32,    3.89,   28.90, 18.4, 8.28, 0.00, 4.14,  80.59,   2.35,  -0.79,-135.62,   0.79,   3.17,   0.80,   0.36,  -0.02,   3.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.10, -65,   6, 3,   boost,   72.42,  99272.00,  172.32,    3.89,   28.90, 18.4, 8.28, 0.00, 4.15,  80.59,   2.35,  -0.79,-135.62,   0.79,   3.17,   0.80,   0.36,  -0.02,   3.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.18, -63,   4, 3,   boost,   72.42,  99250.00,  174.18,    5.75,   36.85, 18.4, 8.28, 0.00, 4.15,  83.60,   2.08,  -1.65, -77.33,   9.58,  -4.21,   0.80,   0.39,   0.02,   3.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.21, -62,   6, 3,   boost,   72.42,  99250.00,  174.18,    5.75,   36.85, 18.4, 8.28, 0.00, 4.14,  83.60,   2.08,  -1.65, -77.33,   9.58,  -4.21,   0.80,   0.39,   0.02,   3.00, 8.32, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.29, -61,   9, 3,   boost,   75.94,  99193.00,  179.00,   10.58,   45.00, 18.4, 8.28, 0.00, 4.14,  85.23,   1.34,   0.00, -51.33,   2.20,  -3.42,   0.80,   0.40,   0.04,   3.00, 8.32, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.32, -61,   6, 3,   boost,   75.94,  99193.00,  179.00,   10.58,   45.00, 18.4, 8.28, 0.00, 4.14,  85.23,   1.34,   0.00, -51.33,   2.20,  -3.42,   0.80,   0.40,   0.04,   3.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.32, -60,   8, 3,   boost,   75.94,  99193.00,  179.00,   10.58,   45.00, 18.4, 8.28, 0.00, 4.14,  85.23,   1.34,   0.00, -51.33,   2.20,  -3.42,   0.80,   0.40,   0.04,   3.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.40, -60,  10, 3,   boost,   77.95,  99106.00,  186.37,   17.95,   53.44, 18.4, 8.28, 0.00, 4.14,  85.88,   1.35,   1.26, -95.52,   2.20,  -1.22,   0.80,   0.41,   0.06,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.43, -60,  12, 3,   boost,   77.95,  99106.00,  186.37,   17.95,   53.44, 18.4, 8.28, 0.00, 4.14,  85.88,   1.35,   1.26, -95.52,   2.20,  -1.22,   0.80,   0.41,   0.06,   4.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.43, -61,   7, 3,   boost,   77.95,  99106.00,  186.37,   17.95,   53.44, 18.4, 8.28, 0.00, 4.14,  85.88,   1.35,   1.26, -95.52,   2.20,  -1.22,   0.80,   0.41,   0.06,   4.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.51, -60,   5, 3,   boost,   76.44,  98982.00,  196.89,   28.47,   61.91, 18.4, 8.28, 0.00, 4.14,  85.68,   1.82,   1.23,-207.09,  -0.92,   9.52,   0.81,   0.42,   0.13,   4.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.54, -61,   8, 3,   boost,   76.44,  98982.00,  196.89,   28.47,   61.91, 18.4, 8.28, 0.00, 4.14,  85.68,   1.82,   1.23,-207.09,  -0.92,   9.52,   0.81,   0.42,   0.13,   4.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.62, -63,  16, 3,   boost,   77.45,  98843.00,  208.69,   40.26,   70.36, 18.4, 8.28, 0.00, 4.14,  85.54,   1.40,   1.01,-274.41,   3.72,  19.17,   0.81,   0.38,   0.23,   3.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.65, -64,  11, 3,   boost,   77.45,  98843.00,  208.69,   40.26,   70.36, 18.4, 8.28, 0.00, 4.14,  85.54,   1.40,   1.01,-274.41,   3.72,  19.17,   0.81,   0.38,   0.23,   3.00, 8.32, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.73, -67,   7, 3,   boost,   76.44,  98621.00,  227.56,   59.14,   78.81, 18.4, 8.28, 0.00, 4.14,  84.78,   0.80,   0.42,-265.08,  13.67,  21.61,   0.82,   0.29,   0.29,   3.00, 8.32, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.76, -67,   6, 3,   boost,   76.44,  98621.00,  227.56,   59.14,   78.81, 18.4, 8.28, 0.00, 4.14,  84.78,   0.80,   0.42,-265.08,  13.67,  21.61,   0.82,   0.29,   0.29,   3.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.84, -68,   5, 3,   boost,   73.93,  98486.00,  239.05,   70.63,   87.06, 18.4, 8.28, 0.00, 4.14,  83.94,   0.46,   0.97,-212.59,  20.51,  23.07,   0.83,   0.19,   0.29,   4.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.87, -68,   7, 3,   boost,   73.93,  98486.00,  239.05,   70.63,   87.06, 18.4, 8.28, 0.00, 4.14,  83.94,   0.46,   0.97,-212.59,  20.51,  23.07,   0.83,   0.19,   0.29,   4.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.95, -66,   8, 3,   boost,   74.43,  98276.00,  256.95,   88.53,   95.17, 18.4, 8.28, 0.00, 4.14,  82.22,   0.66,   2.76,-184.14,  21.48,  17.46,   0.83,   0.12,   0.25,   7.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     0.98, -66,   6, 3,   boost,   74.43,  98276.00,  256.95,   88.53,   95.17, 18.4, 8.28, 0.00, 4.15,  82.22,   0.66,   2.76,-184.14,  21.48,  17.46,   0.83,   0.12,   0.25,   7.00, 8.34, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     1.06, -66,   8, 3,   boost,   71.41,  98111.00,  271.04,  102.62,  103.12, 18.4, 8.28, 0.00, 4.15,  80.18,   2.60,   3.67,-200.01,  10.68,  14.53,   0.83,   0.07,   0.19,   8.00, 8.34, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     1.09, -66,   6, 3,   boost,   71.41,  98111.00,  271.04,  102.62,  103.12, 18.4, 8.28, 0.00, 4.14,  80.18,   2.60,   3.67,-200.01,  10.68,  14.53,   0.83,   0.07,   0.19,   8.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     1.17, -64,   6, 3,   boost,   68.90,  97752.00,  301.76,  133.34,  110.74, 18.4, 8.28, 0.00, 4.14,  77.69,   2.59,   4.45,-233.89,   6.41,  17.70,   0.82,   0.05,   0.12,   9.00, 8.31, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     1.20, -64,   8, 3,   boost,   68.90,  97752.00,  301.76,  133.34,  110.74, 18.4, 8.28, 0.00, 4.14,  77.69,   2.59,   4.45,-233.89,   6.41,  17.70,   0.82,   0.05,   0.12,   9.00, 8.32, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     1.28, -63,   6, 3,   boost,   65.38,  97477.00,  325.36,  156.93,  118.03, 18.3, 8.28, 0.00, 4.14,  75.03,   2.12,   3.91,-207.09,   1.95,  14.95,   0.81,   0.05,   0.05,   8.00, 8.32, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     1.31, -63,   5, 3,   boost,   65.38,  97477.00,  325.36,  156.93,  118.03, 18.3, 8.28, 0.00, 4.14,  75.03,   2.12,   3.91,-207.09,   1.95,  14.95,   0.81,   0.05,   0.05,   8.00, 8.32, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     1.39, -63,   6, 3,   boost,   61.86,  97085.00,  359.08,  190.66,  124.96, 18.4, 8.28, 0.00, 4.14,  72.52,   1.88,   3.07,-143.43,   0.49,  11.41,   0.81,   0.07,  -0.00,   7.00, 8.32, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 36, 37,  0,  0,  0,  0,  0,  0, 28,  0, 30,  0,  0,  0,  0,  0,  0,  0,  0, 33,  0,  0,  0, 34, 21,  0, 27,  0,  0, 36, 32
6, 10978, 2,KD9TQD,     1.42, -63,   5, 3,   boost,   61.86,  97085.00,  359.08,  190.66,  124.96, 18.4, 8.28, 0.00, 4.14,  72.52,   1.88,   3.07,-143.43,   0.49,  11.41,   0.81,   0.07,  -0.00,   7.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 19, 29,  0,  0,  0,  0,  0,  0, 13,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0, 33, 24,  0, 22,  0,  0, 25, 26
6, 10978, 2,KD9TQD,     1.42, -62,   9, 3,   boost,   61.86,  97085.00,  359.08,  190.66,  124.96, 18.4, 8.28, 0.00, 4.14,  72.52,   1.88,   3.07,-143.43,   0.49,  11.41,   0.81,   0.07,  -0.00,   7.00, 8.33, 8.28, 0.00, 0.00, 0.00, 1, 1, 11,  41.4880298, -89.4985985,   231.0, 2023, 11, 18, 17, 18, 50,        0,        1,  85, -83,   1.5,   0.8,   1.2,  0, 19, 29,  0,  0,  0,  0,  0,  0, 13,  0, 34,  0,  0,  0,  0,  0,  0,  0,  0, 25,  0,  0,  0, 33, 24,  0, 22,  0,  0, 25, 26
