timestamp_ms,ax,ay,az,gx,gy,gz,latitude,longitude,altitude,satellite_count,position_lock,temperature,pressure,barometer_altitude,highg_ax,highg_ay,highg_az,extension,voltage_battery,bno_ax,bno_ay,bno_az,bno_gx,bno_gy,bno_gz,bno_mx,bno_my,bno_mz,bno_yaw,bno_pitch,bno_roll,magnet_mx,magnet_my,magnet_mz
0,-0.18592800199985504,1.0082080364227295,0.016103999689221382,1.3300000429153442,-3.640000104904175,-1.6100000143051147,0.0,0.0,-17.0,0,False,15.989999771118164,1012.969970703125,1.6805520057678223,0.94921875,0.15234375,0.068359375,0.0,7.705370903015137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14513300359249115,0.3852674663066864,-0.8463899493217468
10,-0.18592800199985504,1.0082080364227295,0.016103999689221382,1.3300000429153442,-3.640000104904175,-1.6100000143051147,0.0,0.0,-17.0,0,False,15.989999771118164,1012.969970703125,1.6805520057678223,0.94921875,0.15234375,0.068359375,0.0,7.705370903015137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14513300359249115,0.3852674663066864,-0.8463899493217468
20,-0.18592800199985504,1.0082080364227295,0.016103999689221382,1.3300000429153442,-3.640000104904175,-1.6100000143051147,0.0,0.0,-17.0,0,False,15.989999771118164,1012.969970703125,1.6805520057678223,0.94921875,0.15234375,0.068359375,0.0,7.705370903015137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14513300359249115,0.3852674663066864,-0.8463899493217468
30,-0.18592800199985504,1.0082080364227295,0.016103999689221382,1.3300000429153442,-3.640000104904175,-1.6100000143051147,0.0,0.0,-17.0,0,False,15.989999771118164,1012.969970703125,1.6805520057678223,0.94921875,0.15234375,0.068359375,0.0,7.705370903015137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14513300359249115,0.3852674663066864,-0.8463899493217468
40,-0.18592800199985504,1.0082080364227295,0.016103999689221382,1.3300000429153442,-3.640000104904175,-1.6100000143051147,0.0,0.0,-17.0,0,False,15.989999771118164,1012.969970703125,1.6805520057678223,0.94921875,0.15234375,0.068359375,0.0,7.705370903015137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14513300359249115,0.3852674663066864,-0.8463899493217468
50,-0.1751919984817505,1.0072319507598877,0.016103999689221382,1.3300000429153442,-3.640000104904175,-0.20999999344348907,0.0,0.0,-17.0,0,False,16.029998779296875,1012.9599609375,1.7645047903060913,0.94921875,0.15625,0.068359375,0.0,7.744043350219727,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.15136371552944183,-1.5943101644515991,-2.0404412746429443,-0.1492253690958023,0.3842443823814392,-0.849020779132843
60,-0.1751919984817505,1.0072319507598877,0.016103999689221382,1.3300000429153442,-3.640000104904175,-0.20999999344348907,0.0,0.0,-17.0,0,False,16.029998779296875,1012.9599609375,1.7645047903060913,0.94921875,0.15625,0.068359375,0.0,7.744043350219727,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.15136371552944183,-1.5943101644515991,-2.0404412746429443,-0.1492253690958023,0.3842443823814392,-0.849020779132843
70,-0.1751919984817505,1.0072319507598877,0.016103999689221382,1.3300000429153442,-3.640000104904175,-0.20999999344348907,0.0,0.0,-17.0,0,False,16.06999969482422,1012.9299926757812,2.0149402618408203,0.94921875,0.15625,0.068359375,0.0,7.744043350219727,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.15136371552944183,-1.5943101644515991,-2.0404412746429443,-0.2215726375579834,0.3675825893878937,-0.8982753753662109
80,-0.15030400454998016,1.00381600856781,0.01903199963271618,1.4700000286102295,-4.059999942779541,-1.2599999904632568,0.0,0.0,-17.0,0,False,16.06999969482422,1012.9299926757812,2.0149402618408203,0.955078125,0.15234375,0.068359375,0.0,7.483007431030273,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.15136371552944183,-1.5943101644515991,-2.0404412746429443,-0.2215726375579834,0.3675825893878937,-0.8982753753662109
90,-0.15030400454998016,1.00381600856781,0.01903199963271618,1.4700000286102295,-4.059999942779541,-1.2599999904632568,0.0,0.0,-17.0,0,False,16.06999969482422,1012.9299926757812,2.0149402618408203,0.955078125,0.15234375,0.068359375,0.0,7.483007431030273,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.418212890625,-0.58026123046875,-0.6220703125,0.15136371552944183,-1.5943101644515991,-2.0404412746429443,-0.2215726375579834,0.3675825893878937,-0.8982753753662109
100,-0.16299200057983398,1.0116239786148071,0.018055999651551247,1.3300000429153442,-3.5,-0.699999988079071,0.0,0.0,-17.0,0,False,16.10999870300293,1012.97998046875,1.5980114936828613,0.951171875,0.158203125,0.072265625,0.0,7.628026962280273,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.1530190408229828,-1.5966744422912598,-2.0389022827148438,-0.16194094717502594,0.3800058364868164,-0.8611516952514648
110,-0.16299200057983398,1.0116239786148071,0.018055999651551247,1.3300000429153442,-3.5,-0.699999988079071,0.0,0.0,-17.0,0,False,16.10999870300293,1012.97998046875,1.5980114936828613,0.951171875,0.158203125,0.072265625,0.0,7.628026962280273,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.1530190408229828,-1.5966744422912598,-2.0389022827148438,-0.16194094717502594,0.3800058364868164,-0.8611516952514648
120,-0.16299200057983398,1.0116239786148071,0.018055999651551247,1.3300000429153442,-3.5,-0.699999988079071,0.0,0.0,-17.0,0,False,16.10999870300293,1012.97998046875,1.5980114936828613,0.951171875,0.158203125,0.072265625,0.0,7.628026962280273,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.1530190408229828,-1.5966744422912598,-2.0389022827148438,-0.16194094717502594,0.3800058364868164,-0.8611516952514648
130,-0.16299200057983398,1.0116239786148071,0.018055999651551247,1.3300000429153442,-3.5,-0.699999988079071,0.0,0.0,-17.0,0,False,16.1299991607666,1012.9599609375,1.7651150226593018,0.951171875,0.158203125,0.072265625,0.0,7.628026962280273,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.1530190408229828,-1.5966744422912598,-2.0389022827148438,-0.15390236675739288,0.37752118706703186,-0.8583747148513794
140,-0.16299200057983398,1.0116239786148071,0.018055999651551247,1.3300000429153442,-3.5,-0.699999988079071,0.0,0.0,-17.0,0,False,16.1299991607666,1012.9599609375,1.7651150226593018,0.951171875,0.158203125,0.072265625,0.0,7.628026962280273,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.41949462890625,-0.580322265625,-0.62139892578125,0.1530190408229828,-1.5966744422912598,-2.0389022827148438,-0.15390236675739288,0.37752118706703186,-0.8583747148513794
150,-0.15860000252723694,1.0116239786148071,0.016592001542448997,1.6100000143051147,-4.269999980926514,-1.6100000143051147,0.0,0.0,-17.0,0,False,16.1299991607666,1012.9599609375,1.7651150226593018,0.953125,0.150390625,0.080078125,0.0,7.657031059265137,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.15390236675739288,0.37752118706703186,-0.8583747148513794
160,-0.15860000252723694,1.0116239786148071,0.016592001542448997,1.6100000143051147,-4.269999980926514,-1.6100000143051147,0.0,0.0,-17.0,0,False,16.1299991607666,1012.9599609375,1.7651150226593018,0.953125,0.150390625,0.080078125,0.0,7.657031059265137,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.15390236675739288,0.37752118706703186,-0.8583747148513794
170,-0.15860000252723694,1.0116239786148071,0.016592001542448997,1.6100000143051147,-4.269999980926514,-1.6100000143051147,0.0,0.0,-17.0,0,False,16.1299991607666,1012.9599609375,1.7651150226593018,0.953125,0.150390625,0.080078125,0.0,7.657031059265137,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.15390236675739288,0.37752118706703186,-0.8583747148513794
180,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
190,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
200,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
210,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
220,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
230,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
240,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
250,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
260,-0.17128799855709076,1.0077199935913086,0.017079999670386314,1.4700000286102295,-3.7100000381469727,-2.5899999141693115,0.0,0.0,-17.0,0,False,16.119998931884766,1012.989990234375,1.5143221616744995,0.955078125,0.154296875,0.07421875,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14600993692874908,0.3813212513923645,-0.8431745171546936
270,-0.18690401315689087,1.0096720457077026,0.011711999773979187,1.3300000429153442,-3.569999933242798,-2.6600000858306885,0.0,0.0,-17.0,0,False,16.139999389648438,1012.9599609375,1.7651758193969727,0.955078125,0.150390625,0.078125,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14776381850242615,0.38439053297042847,-0.8496053814888
280,-0.18690401315689087,1.0096720457077026,0.011711999773979187,1.3300000429153442,-3.569999933242798,-2.6600000858306885,0.0,0.0,-17.0,0,False,16.139999389648438,1012.9599609375,1.7651758193969727,0.955078125,0.150390625,0.078125,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14776381850242615,0.38439053297042847,-0.8496053814888
290,-0.18690401315689087,1.0096720457077026,0.011711999773979187,1.3300000429153442,-3.569999933242798,-2.6600000858306885,0.0,0.0,-17.0,0,False,16.139999389648438,1012.9599609375,1.7651758193969727,0.955078125,0.150390625,0.078125,0.0,7.744043350219727,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.41949462890625,-0.58038330078125,-0.62139892578125,0.1529688537120819,-1.5967440605163574,-2.038942813873291,-0.14776381850242615,0.38439053297042847,-0.8496053814888
300,-0.17128799855709076,1.00381600856781,0.015128000639379025,1.399999976158142,-3.7799999713897705,-1.6100000143051147,0.0,0.0,-17.0,0,False,16.170000076293945,1012.9599609375,1.7653590440750122,0.95703125,0.154296875,0.072265625,0.0,7.724706649780273,0.4190673828125,-0.58062744140625,-0.62127685546875,0.4190673828125,-0.58062744140625,-0.62127685546875,0.4190673828125,-0.58062744140625,-0.62127685546875,0.15158462524414062,-1.5964998006820679,-2.0389962196350098,-0.14849458634853363,0.38380590081214905,-0.8455129861831665
310,-0.17128799855709076,1.00381600856781,0.015128000639379025,1.399999976158142,-3.7799999713897705,-1.6100000143051147,0.0,0.0,-17.0,0,False,16.170000076293945,1012.9599609375,1.7653590440750122,0.95703125,0.154296875,0.072265625,0.0,7.724706649780273,0.4190673828125,-0.58062744140625,-0.62127685546875,0.4190673828125,-0.58062744140625,-0.62127685546875,0.4190673828125,-0.58062744140625,-0.62127685546875,0.15158462524414062,-1.5964998006820679,-2.0389962196350098,-0.14849458634853363,0.38380590081214905,-0.8455129861831665
320,-0.17128799855709076,1.00381600856781,0.015128000639379025,1.399999976158142,-3.7799999713897705,-1.6100000143051147,0.0,0.0,-17.0,0,False,16.170000076293945,1012.9599609375,1.7653590440750122,0.95703125,0.154296875,0.072265625,0.0,7.724706649780273,0.4190673828125,-0.58062744140625,-0.62127685546875,0.4190673828125,-0.58062744140625,-0.62127685546875,0.4190673828125,-0.58062744140625,-0.62127685546875,0.15158462524414062,-1.5964998006820679,-2.0389962196350098,-0.14849458634853363,0.38380590081214905,-0.8455129861831665
330,-0.17128799855709076,1.00381600856781,0.015128000639379025,1.399999976158142,-3.7799999713897705,-1.6100000143051147,0.0,0.0,-17.0,0,False,16.18000030517578,1012.9400024414062,1.9324450492858887,0.95703125,0.154296875,0.072265625,0.0,7.724706649780273,0.4190673828125,-0.58062744140625,-0.62127685546875,0.4190673828125,-0.58062744140625,-0.62127685546875,0.4190673828125,-0.58062744140625,-0.62127685546875,0.15158462524414062,-1.5964998006820679,-2.0389962196350098,-0.14820228517055511,0.38175973296165466,-0.8580824136734009
340,-0.17665600776672363,1.005768060684204,0.016103999689221382,1.399999976158142,-3.569999933242798,-2.0999999046325684,0.0,0.0,-17.0,0,False,16.18000030517578,1012.9400024414062,1.9324450492858887,0.958984375,0.150390625,0.0703125,0.0,7.734375,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14820228517055511,0.38175973296165466,-0.8580824136734009
350,-0.17665600776672363,1.005768060684204,0.016103999689221382,1.399999976158142,-3.569999933242798,-2.0999999046325684,0.0,0.0,-17.0,0,False,16.18000030517578,1012.9400024414062,1.9324450492858887,0.958984375,0.150390625,0.0703125,0.0,7.734375,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14820228517055511,0.38175973296165466,-0.8580824136734009
360,-0.17665600776672363,1.005768060684204,0.016103999689221382,1.399999976158142,-3.569999933242798,-2.0999999046325684,0.0,0.0,-17.0,0,False,16.18000030517578,1012.9400024414062,1.9324450492858887,0.958984375,0.150390625,0.0703125,0.0,7.734375,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14820228517055511,0.38175973296165466,-0.8580824136734009
370,-0.17714399099349976,1.0086959600448608,0.018055999651551247,1.3300000429153442,-3.8499999046325684,-1.2599999904632568,0.0,0.0,-17.0,0,False,16.19999885559082,1012.9199829101562,2.099618673324585,0.955078125,0.154296875,0.064453125,0.0,7.734375,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14747150242328644,0.38380590081214905,-0.8449283838272095
380,-0.17714399099349976,1.0086959600448608,0.018055999651551247,1.3300000429153442,-3.8499999046325684,-1.2599999904632568,0.0,0.0,-17.0,0,False,16.19999885559082,1012.9199829101562,2.099618673324585,0.955078125,0.154296875,0.064453125,0.0,7.734375,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14747150242328644,0.38380590081214905,-0.8449283838272095
390,-0.17714399099349976,1.0086959600448608,0.018055999651551247,1.3300000429153442,-3.8499999046325684,-1.2599999904632568,0.0,0.0,-17.0,0,False,16.19999885559082,1012.9199829101562,2.099618673324585,0.955078125,0.154296875,0.064453125,0.0,7.734375,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14747150242328644,0.38380590081214905,-0.8449283838272095
400,-0.16787201166152954,1.0086959600448608,0.016103999689221382,1.3300000429153442,-3.7100000381469727,-1.5399999618530273,0.0,0.0,-17.0,0,False,16.219999313354492,1012.969970703125,1.6818889379501343,0.95703125,0.150390625,0.068359375,0.0,7.705370903015137,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14440222084522247,0.38146740198135376,-0.8516515493392944
410,-0.16787201166152954,1.0086959600448608,0.016103999689221382,1.3300000429153442,-3.7100000381469727,-1.5399999618530273,0.0,0.0,-17.0,0,False,16.219999313354492,1012.969970703125,1.6818889379501343,0.95703125,0.150390625,0.068359375,0.0,7.705370903015137,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14440222084522247,0.38146740198135376,-0.8516515493392944
420,-0.16787201166152954,1.0086959600448608,0.016103999689221382,1.3300000429153442,-3.7100000381469727,-1.5399999618530273,0.0,0.0,-17.0,0,False,16.239999771118164,1013.0,1.4311718940734863,0.95703125,0.150390625,0.068359375,0.0,7.705370903015137,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.147325336933136,0.38088276982307434,-0.848289966583252
430,-0.1698240041732788,1.0052800178527832,0.01756800152361393,1.399999976158142,-3.5,-2.869999885559082,0.0,0.0,-17.0,0,False,16.239999771118164,1013.0,1.4311718940734863,0.95703125,0.1484375,0.064453125,0.0,7.734375,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.147325336933136,0.38088276982307434,-0.848289966583252
440,-0.1698240041732788,1.0052800178527832,0.01756800152361393,1.399999976158142,-3.5,-2.869999885559082,0.0,0.0,-17.0,0,False,16.239999771118164,1013.0,1.4311718940734863,0.95703125,0.1484375,0.064453125,0.0,7.734375,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.147325336933136,0.38088276982307434,-0.848289966583252
450,-0.17958399653434753,1.0072319507598877,0.017079999670386314,1.4700000286102295,-3.9200000762939453,-2.7300000190734863,0.0,0.0,-17.0,0,False,16.25,1012.9599609375,1.7658472061157227,0.955078125,0.1484375,0.06640625,0.0,7.724706649780273,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14586378633975983,0.37883660197257996,-0.8504823446273804
460,-0.17958399653434753,1.0072319507598877,0.017079999670386314,1.4700000286102295,-3.9200000762939453,-2.7300000190734863,0.0,0.0,-17.0,0,False,16.25,1012.9599609375,1.7658472061157227,0.955078125,0.1484375,0.06640625,0.0,7.724706649780273,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14586378633975983,0.37883660197257996,-0.8504823446273804
470,-0.17958399653434753,1.0072319507598877,0.017079999670386314,1.4700000286102295,-3.9200000762939453,-2.7300000190734863,0.0,0.0,-17.0,0,False,16.25,1012.9599609375,1.7658472061157227,0.955078125,0.1484375,0.06640625,0.0,7.724706649780273,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14586378633975983,0.37883660197257996,-0.8504823446273804
480,-0.17031200230121613,1.0086959600448608,0.017079999670386314,1.3300000429153442,-3.640000104904175,-2.6600000858306885,0.0,0.0,-17.0,0,False,16.270000457763672,1013.0299682617188,1.1809731721878052,0.95703125,0.15625,0.064453125,0.0,7.744043350219727,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14747150242328644,0.38278281688690186,-0.8501899838447571
490,-0.17031200230121613,1.0086959600448608,0.017079999670386314,1.3300000429153442,-3.640000104904175,-2.6600000858306885,0.0,0.0,-17.0,0,False,16.270000457763672,1013.0299682617188,1.1809731721878052,0.95703125,0.15625,0.064453125,0.0,7.744043350219727,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14747150242328644,0.38278281688690186,-0.8501899838447571
500,-0.17031200230121613,1.0086959600448608,0.017079999670386314,1.3300000429153442,-3.640000104904175,-2.6600000858306885,0.0,0.0,-17.0,0,False,16.270000457763672,1013.0299682617188,1.1809731721878052,0.95703125,0.15625,0.064453125,0.0,7.744043350219727,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.4190673828125,-0.58056640625,-0.62127685546875,0.15163476765155792,-1.5964300632476807,-2.0389556884765625,-0.14747150242328644,0.38278281688690186,-0.8501899838447571
510,-0.17372800409793854,1.0062559843063354,0.016592001542448997,1.6799999475479126,-3.5,-4.199999809265137,0.0,0.0,-17.0,0,False,16.279998779296875,1013.0,1.431369662284851,0.955078125,0.15234375,0.06640625,0.0,7.744043350219727,0.4193115234375,-0.58038330078125,-0.62139892578125,0.4193115234375,-0.58038330078125,-0.62139892578125,0.4193115234375,-0.58038330078125,-0.62139892578125,0.1525292843580246,-1.5964699983596802,-2.0389695167541504,-0.16311019659042358,0.3849751651287079,-0.8475592136383057
520,-0.17372800409793854,1.0062559843063354,0.016592001542448997,1.6799999475479126,-3.5,-4.199999809265137,0.0,0.0,-17.0,0,False,16.279998779296875,1013.0,1.431369662284851,0.955078125,0.15234375,0.06640625,0.0,7.744043350219727,0.4193115234375,-0.58038330078125,-0.62139892578125,0.4193115234375,-0.58038330078125,-0.62139892578125,0.4193115234375,-0.58038330078125,-0.62139892578125,0.1525292843580246,-1.5964699983596802,-2.0389695167541504,-0.16311019659042358,0.3849751651287079,-0.8475592136383057
