timestamp_ms,flap_extension,state_apo
1979415,0.00000,4744.39
1979435,0.00000,4744.39
1979445,0.00000,4744.39
1979455,0.00000,4744.39
1979475,0.00000,4737.62
1979485,0.00000,4737.62
1979505,0.00000,4737.62
1979525,0.00000,4731.42
1979535,0.00000,4731.42
1979545,0.00000,4731.42
1979555,0.00000,4731.42
1979575,0.00000,4725.86
1979585,0.00000,4725.86
1979605,0.00000,4725.86
1979625,0.00000,4721.12
1979635,0.00000,4721.12
1979645,0.00000,4721.12
1979655,0.00000,4721.12
1979675,0.00000,4715.48
1979695,0.00000,4715.48
1979705,0.00000,4715.48
1979715,0.00000,4715.48
1979735,0.00000,4715.48
1979745,0.00000,4712.73
1979755,0.00000,4712.73
1979775,0.00000,4712.73
1979785,0.00000,4712.73
1979805,0.00000,4710.57
1979825,0.00000,4710.57
1979835,0.00000,4710.57
1979845,0.00000,4708.93
1979855,0.00000,4708.93
1979875,0.00000,4708.93
1979895,0.00000,4708.28
1979905,0.00000,4708.28
1979925,0.00000,4708.28
1979935,0.00000,4708.28
1979945,0.00000,4708.02
1979955,0.00000,4708.02
1979975,0.00000,4708.02
1979995,0.00000,4708.02
1980005,0.00000,4707.19
1980025,0.00000,4707.19
1980035,0.00000,4707.19
1980045,0.00000,4707.19
1980055,0.00000,4706.62
1980075,0.00000,4706.62
1980095,0.00000,4706.62
1980105,0.00000,4704.89
1980125,0.00000,4704.89
1980135,0.00000,4704.89
1980145,0.00000,4704.89
1980165,0.00000,4704.89
1980175,0.00000,4704.24
1980195,0.00000,4704.24
1980205,0.00000,4704.24
1980225,0.00000,4704.41
1980245,0.00000,4704.41
1980265,0.00000,4704.41
1980285,0.00000,4705.04
1980295,0.00000,4705.04
1980315,0.00000,4705.04
1980325,0.00000,4705.24
1980345,0.00000,4705.24
1980365,0.00000,4705.24
1980375,0.00000,4705.58
1980395,0.00000,4705.58
1980405,0.00000,4705.58
1980425,0.00000,4705.58
1980435,0.00000,4706.03
1980445,0.00000,4706.03
1980465,0.00000,4706.03
1980475,0.00000,4706.03
1980495,0.00000,4707.15
1980505,0.00000,4707.15
1980525,0.00000,4707.15
1980535,0.00000,4707.15
1980545,0.00000,4707.15
1980565,0.00000,4710.18
1980575,0.00000,4710.18
1980595,0.00000,4710.18
1980605,0.00000,4711.76
1980625,0.00000,4711.76
1980635,0.00000,4711.76
1980645,0.00000,4711.76
1980665,0.00000,4714.72
1980675,0.00000,4714.72
1980695,0.00000,4714.72
1980705,0.00000,4714.72
1980725,0.00000,4726.08
1980745,0.00000,4726.08
1980765,0.00000,4747.13
1980775,0.00000,4747.13
1980795,0.00000,4747.13
1980805,0.00000,4747.13
1980825,0.00000,4796.87
1980835,0.00000,4796.87
1980845,0.00000,4796.87
1980865,0.00000,4860.30
1980875,0.00000,4860.30
1980895,0.00000,4860.30
1980905,0.00000,4860.30
1980925,0.00000,4934.05
1980945,0.00000,4934.05
1980965,0.00000,4934.05
1980975,0.00000,4934.05
1980995,0.00000,4966.11
1981005,0.00000,4966.11
1981025,0.00000,4966.11
1981045,0.00000,4973.91
1981065,0.00000,4973.91
1981075,0.00000,4973.91
1981095,0.00000,4959.20
1981115,0.00000,4959.20
1981125,0.00000,4959.20
1981145,0.00000,4919.58
1981165,0.00000,4919.58
1981175,0.00000,4919.58
1981195,0.00000,4858.98
1981215,0.00000,4858.98
1981225,0.00000,4858.98
1981245,0.00000,4814.09
1981265,0.00000,4814.09
1981285,0.00000,4814.09
1981295,0.00000,4808.38
1981305,0.00000,4808.38
1981325,0.00000,4808.38
1981335,0.00000,4808.38
1981345,0.00000,4808.38
1981365,0.00000,4787.48
1981385,0.00000,4787.48
1981395,0.00000,4787.48
1981415,0.00000,4741.79
1981425,0.00000,4741.79
1981445,0.00000,4741.79
1981465,0.00000,4741.79
1981485,0.00000,4716.85
1981495,0.00000,4716.85
1981515,0.00000,4716.85
1981525,0.00000,4706.29
1981545,0.00000,4706.29
1981565,0.00000,4706.29
1981585,0.00000,4699.04
1981595,0.00000,4699.04
1981615,0.00000,4699.04
1981625,0.00000,4694.40
1981645,0.00000,4694.40
1981665,0.00000,4694.40
1981685,0.00000,4690.61
1981695,0.00000,4690.61
1981715,0.00000,4690.61
1981725,0.00000,4684.89
1981745,0.00000,4684.89
1981755,0.00000,4684.89
1981765,0.00000,4684.89
1981775,0.00000,4684.89
1981785,0.00000,4684.89
1981795,0.00000,4681.30
1981805,0.00000,4681.30
1981815,0.00000,4681.30
1981825,0.00000,4681.30
1981835,0.00000,4681.30
1981845,0.00000,4678.45
1981855,0.00000,4678.45
1981865,0.00000,4678.45
1981885,0.00000,4678.45
1981895,0.00000,4677.20
1981915,0.00000,4677.20
1981925,0.00000,4677.20
1981935,0.00000,4677.20
1981955,0.00000,4673.60
1981965,0.00000,4673.60
1981985,0.00000,4673.60
1982005,0.00000,4667.49
1982015,0.00000,4667.49
1982025,0.00000,4667.49
1982035,0.00000,4667.49
1982055,0.00000,4661.19
1982065,0.00000,4661.19
1982085,0.00000,4661.19
1982105,0.00000,4654.54
1982115,0.00000,4654.54
1982125,0.00000,4654.54
1982135,0.00000,4654.54
1982155,0.00000,4654.54
1982175,0.00000,4659.45
1982185,0.00000,4659.45
1982205,0.00000,4659.45
1982215,0.00000,4659.45
1982225,0.00000,4667.99
1982235,0.00000,4667.99
1982255,0.00000,4667.99
1982275,0.00000,4664.98
1982285,0.00000,4664.98
1982305,0.00000,4664.98
1982315,0.00000,4664.98
1982325,0.00000,4663.24
1982345,0.00000,4663.24
1982355,0.00000,4663.24
1982365,0.00000,4663.24
1982385,0.00000,4663.22
1982395,0.00000,4663.22
1982415,0.00000,4663.22
1982425,0.00000,4663.22
1982435,0.00000,4658.95
1982455,0.00000,4658.95
1982475,0.00000,4658.95
1982485,0.00000,4653.79
1982505,0.00000,4653.79
1982515,0.00000,4653.79
1982525,0.00000,4653.79
1982535,0.00000,4649.21
1982555,0.00000,4649.21
1982575,0.00000,4649.21
1982585,0.00000,4649.21
1982605,0.00000,4646.01
1982615,0.00000,4646.01
1982625,0.00000,4646.01
1982645,0.00000,4646.01
1982655,0.00000,4642.28
1982675,0.00000,4642.28
1982685,0.00000,4642.28
1982705,0.00000,4638.45
1982715,0.00000,4638.45
1982725,0.00000,4638.45
1982745,0.00000,4638.45
1982755,0.00000,4634.73
1982775,0.00000,4634.73
1982785,0.00000,4634.73
1982805,0.00000,4633.02
1982815,0.00000,4633.02
1982825,0.00000,4633.02
1982845,0.00000,4633.02
1982855,0.00000,4633.02
1982875,0.00000,4634.49
1982895,0.00000,4634.49
1982905,0.00000,4634.49
1982925,0.00000,4638.24
1982945,0.00000,4638.24
1982955,0.00000,4638.24
1982975,0.00000,4638.24
1982985,0.00000,4644.46
1983005,0.00000,4644.46
1983015,0.00000,4644.46
1983025,0.00000,4644.46
1983045,0.00000,4649.40
1983055,0.00000,4649.40
1983065,0.00000,4649.40
1983085,0.00000,4651.72
1983095,0.00000,4651.72
1983115,0.00000,4651.72
1983125,0.00000,4651.72
1983145,0.00000,4652.06
1983155,0.00000,4652.06
1983175,0.00000,4652.06
1983185,0.00000,4654.63
1983205,0.00000,4654.63
1983225,0.00000,4654.63
1983245,0.00000,4654.96
1983255,0.00000,4654.96
1983275,0.00000,4654.96
1983285,0.00000,4654.96
1983305,0.00000,4656.68
1983325,0.00000,4656.68
1983345,0.00000,4658.85
1983355,0.00000,4658.85
1983375,0.00000,4658.85
1983385,0.00000,4658.85
1983405,0.00000,4656.62
1983425,0.00000,4656.62
1983445,0.00000,4656.62
1983465,0.00000,4655.22
1983485,0.00000,4655.22
1983495,0.00000,4655.22
1983515,0.00000,4655.14
1983525,0.00000,4655.14
1983545,0.00000,4655.14
1983555,0.00000,4655.14
1983575,0.00000,4654.82
1983585,0.00000,4654.82
1983605,0.00000,4654.82
1983625,0.00000,4659.75
1983645,0.00000,4659.75
1983655,0.00000,4659.75
1983675,0.00000,4653.06
1983695,0.00000,4653.06
1983705,0.00000,4653.06
1983725,0.00000,4644.46
1983745,0.00000,4644.46
