#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 2098, 14,KD9TQD,     0.00, 3,   boost,  245.17,  86360.00, 1327.62,    4.17,   56.35, 42.1, 3.98, 4.01, 3.98, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.00, 3,   boost,  245.17,  86360.00, 1327.62,    4.17,   56.35, 42.1, 3.98, 4.01, 3.98, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.00, 3,   boost,  245.17,  86360.00, 1327.62,    4.17,   56.35, 42.1, 3.98, 4.01, 3.98, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.00, 3,   boost,  245.17,  86360.00, 1327.62,    4.17,   56.35, 42.1, 3.98, 4.01, 3.98, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.00, 3,   boost,  245.17,  86360.00, 1327.62,    4.17,   56.35, 42.1, 3.98, 4.01, 3.98, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.01, 3,   boost,  259.88,  86356.00, 1328.00,    4.55,   57.46, 42.2, 3.98, 4.01, 3.98, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.01, 3,   boost,  259.88,  86356.00, 1328.00,    4.55,   57.46, 42.2, 3.98, 4.01, 3.98, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.02, 3,   boost,  266.96,  86316.00, 1331.79,    8.34,   58.59, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.02, 3,   boost,  266.96,  86316.00, 1331.79,    8.34,   58.59, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.03, 3,   boost,  257.15,  86296.00, 1333.69,   10.23,   59.74, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.04, 3,   boost,  266.96,  86311.00, 1332.27,    8.81,   60.90, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.05, 3,   boost,  250.61,  86323.00, 1331.13,    7.67,   62.09, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.06, 3,   boost,  256.61,  86285.00, 1334.73,   11.28,   63.29, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.07, 3,   boost,  255.52,  86349.00, 1328.66,    5.21,   64.52, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.08, 3,   boost,  253.34,  86366.00, 1327.05,    3.60,   65.77, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.09, 3,   boost,  250.07,  86330.00, 1330.46,    7.01,   67.03, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.10, 3,   boost,  254.43,  86322.00, 1331.22,    7.77,   68.32, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.11, 3,   boost,  250.61,  86325.00, 1330.94,    7.48,   69.63, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.12, 3,   boost,  253.88,  86339.00, 1329.61,    6.16,   70.96, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.13, 3,   boost,  252.79,  86312.00, 1332.17,    8.72,   72.31, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.14, 3,   boost,  251.70,  86334.00, 1330.09,    6.63,   73.68, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.15, 3,   boost,  252.25,  86278.00, 1335.39,   11.94,   75.08, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.16, 3,   boost,  253.34,  86329.00, 1330.56,    7.11,   76.49, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.17, 3,   boost,  252.79,  86313.00, 1332.08,    8.62,   77.93, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.18, 3,   boost,  254.97,  86304.00, 1332.93,    9.47,   79.39, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.19, 3,   boost,  253.34,  86274.00, 1335.77,   12.32,   80.88, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.20, 3,   boost,  256.61,  86285.00, 1334.73,   11.28,   82.39, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.21, 3,   boost,  256.61,  86323.00, 1331.13,    7.67,   83.92, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.22, 3,   boost,  256.06,  86306.00, 1332.74,    9.29,   85.47, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.23, 3,   boost,  256.61,  86284.00, 1334.82,   11.37,   87.05, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.24, 3,   boost,  256.06,  86255.00, 1337.57,   14.12,   88.65, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.25, 3,   boost,  257.70,  86278.00, 1335.39,   11.94,   90.28, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.26, 3,   boost,  257.15,  86215.00, 1341.37,   17.91,   91.93, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.27, 3,   boost,  258.24,  86260.00, 1337.10,   13.65,   93.61, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.28, 3,   boost,  258.24,  86259.00, 1337.20,   13.74,   95.31, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.29, 3,   boost,  259.33,  86250.00, 1338.05,   14.59,   97.04, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.30, 3,   boost,  258.79,  86238.00, 1339.19,   15.73,   98.80, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.31, 3,   boost,  258.79,  86223.00, 1340.61,   17.16,  100.59, 42.1, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.32, 3,   boost,  259.33,  86209.00, 1341.94,   18.48,  102.40, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.33, 3,   boost,  259.88,  86220.00, 1340.89,   17.44,  104.23, 42.2, 3.94, 3.98, 3.95, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.34, 3,   boost,  259.88,  86211.00, 1341.75,   18.29,  106.10, 42.1, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.34, 3,   boost,  259.88,  86211.00, 1341.75,   18.29,  106.10, 42.1, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.35, 3,   boost,  259.88,  86227.00, 1340.23,   16.78,  107.98, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.36, 3,   boost,  259.88,  86193.00, 1343.46,   20.00,  109.89, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.37, 3,   boost,  259.88,  86192.00, 1343.55,   20.10,  111.83, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.38, 3,   boost,  260.42,  86180.00, 1344.69,   21.24,  113.79, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.39, 3,   boost,  261.51,  86181.00, 1344.59,   21.14,  115.78, 42.1, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.40, 3,   boost,  261.51,  86176.00, 1345.07,   21.62,  117.79, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.41, 3,   boost,  262.06,  86159.00, 1346.68,   23.23,  119.83, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.42, 3,   boost,  262.60,  86135.00, 1348.96,   25.51,  121.89, 42.1, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.43, 3,   boost,  262.60,  86147.00, 1347.82,   24.37,  123.97, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.44, 3,   boost,  263.15,  86134.00, 1349.06,   25.60,  126.08, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.45, 3,   boost,  263.69,  86135.00, 1348.96,   25.51,  128.21, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
6, 2098, 14,KD9TQD,     0.46, 3,   boost,  263.69,  86127.00, 1349.72,   26.27,  130.36, 42.2, 3.95, 3.97, 3.96, 1, 1, 12,  32.9396778,-106.9114597,  1392.0, 2022,  6, 23, 19, 57, 42,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0, 30,  0,  0, 27,  0,  0,  0,  0,  0, 31, 27, 30,  0, 26,  0,  0, 32,  0, 25,  0,  0, 28,  0, 29, 25,  0,  0, 33,  0,  0,  0
